ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.51;319;412;373701;11:48:47.376900
0.56;315;407;376509;11:48:50.183992
0.55;315;407;376542;11:48:50.217710
0.59;314;407;376579;11:48:50.254864
0.55;315;407;376612;11:48:50.287630
0.56;315;407;376646;11:48:50.321246
0.55;315;407;376679;11:48:50.353911
0.56;315;407;376711;11:48:50.386364
0.55;315;407;376749;11:48:50.424757
0.58;314;406;376794;11:48:50.470051
0.6;312;404;376827;11:48:50.503015
0.61;312;404;376860;11:48:50.535753
0.59;312;404;376893;11:48:50.567761
0.6;312;404;376928;11:48:50.602897
0.59;312;404;376959;11:48:50.634225
0.61;312;404;376992;11:48:50.667685
0.61;312;404;377026;11:48:50.701734
0.55;315;408;377062;11:48:50.737877
0.52;317;409;377096;11:48:50.772004
0.52;317;409;377140;11:48:50.815590
0.52;317;409;377180;11:48:50.855691
0.52;317;409;377220;11:48:50.895168
0.54;316;408;377258;11:48:50.932973
0.6;312;404;377286;11:48:50.960950
0.6;312;404;377322;11:48:50.997651
0.61;312;404;377353;11:48:51.028463
0.6;312;404;377385;11:48:51.060823
0.61;312;404;377418;11:48:51.093859
0.61;312;404;377449;11:48:51.123697
0.62;312;405;377481;11:48:51.156809
0.56;315;408;377524;11:48:51.199462
0.55;315;408;377561;11:48:51.236637
0.56;315;408;377606;11:48:51.281247
