ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.61;311;402;484863;11:50:38.539390
0.56;315;406;487550;11:50:41.226269
0.56;315;406;487599;11:50:41.276018
0.56;315;406;487647;11:50:41.323321
0.54;315;406;487697;11:50:41.373585
0.56;314;405;487747;11:50:41.423628
0.56;314;405;487796;11:50:41.472674
0.56;314;405;487836;11:50:41.512565
0.54;316;407;487870;11:50:41.546485
0.54;316;407;487916;11:50:41.592856
0.53;316;407;487955;11:50:41.631220
0.53;316;407;487990;11:50:41.666253
0.54;316;407;488023;11:50:41.699791
0.54;316;407;488053;11:50:41.729872
0.54;316;407;488087;11:50:41.763393
0.6;312;404;488120;11:50:41.796627
0.6;312;403;488151;11:50:41.827933
0.6;312;404;488236;11:50:41.912489
0.6;312;404;488273;11:50:41.949485
0.6;312;404;488306;11:50:41.982567
0.6;312;404;488345;11:50:42.021253
0.6;312;404;488379;11:50:42.056245
0.6;312;403;488409;11:50:42.086056
0.56;314;405;488442;11:50:42.118451
0.56;314;405;488477;11:50:42.153941
0.56;314;405;488510;11:50:42.187271
