ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.51;322;415;262620;11:46:56.293675
0.55;319;411;266007;11:46:59.680595
0.56;318;410;266056;11:46:59.730794
0.54;318;410;266108;11:46:59.782351
0.54;318;410;266171;11:46:59.844785
0.55;318;410;266228;11:46:59.901646
0.57;317;410;266280;11:46:59.954580
0.52;320;412;266323;11:46:59.996464
0.53;320;413;266369;11:47:00.042625
0.53;320;413;266399;11:47:00.072620
0.51;321;413;266449;11:47:00.122816
0.52;321;414;266477;11:47:00.150828
0.52;321;414;266516;11:47:00.189502
0.52;321;414;266547;11:47:00.221131
0.51;321;414;266574;11:47:00.248087
0.51;321;414;266628;11:47:00.301319
0.51;321;414;266672;11:47:00.345689
0.54;320;413;266721;11:47:00.395456
0.53;320;413;266769;11:47:00.442608
0.55;317;409;266816;11:47:00.490572
0.58;316;408;266863;11:47:00.536759
0.58;316;408;266896;11:47:00.569802
0.58;316;408;266934;11:47:00.608413
0.55;317;409;266963;11:47:00.636913
