ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.55;317;406;97815;11:44:11.486757
0.54;318;407;101127;11:44:14.797924
0.54;318;407;101165;11:44:14.836119
0.54;318;407;101209;11:44:14.880807
0.56;317;407;101242;11:44:14.913921
0.56;317;407;101281;11:44:14.951826
0.56;317;407;101323;11:44:14.994491
0.56;317;407;101358;11:44:15.029760
0.56;317;407;101393;11:44:15.063999
0.56;317;407;101431;11:44:15.102137
0.53;320;410;101468;11:44:15.139949
0.52;320;410;101506;11:44:15.177697
0.52;320;410;101543;11:44:15.213811
0.52;320;410;101579;11:44:15.250283
0.59;315;404;101617;11:44:15.288417
0.59;315;404;101661;11:44:15.331659
0.59;315;404;101697;11:44:15.368156
0.61;314;404;101739;11:44:15.410012
0.59;315;404;101777;11:44:15.448702
0.61;314;404;101820;11:44:15.490445
0.61;314;404;101863;11:44:15.534182
0.61;314;404;101906;11:44:15.578115
0.61;314;404;101948;11:44:15.618688
0.61;314;404;101992;11:44:15.663754
0.61;314;404;102034;11:44:15.705233
