ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.52;321;409;83627;11:43:57.297241
0.54;317;406;85755;11:43:59.426697
0.54;317;406;85812;11:43:59.482748
0.54;317;406;85892;11:43:59.562724
0.53;318;407;85965;11:43:59.635814
0.54;318;407;86017;11:43:59.687676
0.54;319;409;86070;11:43:59.740917
0.52;321;410;86122;11:43:59.792581
0.52;321;411;86177;11:43:59.848054
0.53;321;411;86225;11:43:59.895901
0.57;317;406;86275;11:43:59.946402
0.59;317;406;86329;11:43:59.999698
0.61;316;406;86389;11:44:00.060191
