ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.54;317;407;418607;11:49:32.283402
0.58;315;406;420685;11:49:34.360594
0.58;315;406;420720;11:49:34.396512
0.56;316;406;420755;11:49:34.430659
0.56;316;406;420791;11:49:34.466298
0.56;316;406;420825;11:49:34.500632
0.55;316;406;420858;11:49:34.533854
0.56;316;407;420891;11:49:34.566404
0.55;316;406;420924;11:49:34.599219
0.55;316;406;420959;11:49:34.634334
0.55;316;406;420990;11:49:34.666663
0.56;315;406;421025;11:49:34.701295
0.56;316;407;421058;11:49:34.733754
0.51;319;410;421295;11:49:34.971006
0.52;319;410;421332;11:49:35.007811
0.52;319;410;421367;11:49:35.042784
0.52;319;410;421403;11:49:35.078731
0.51;319;410;421439;11:49:35.114685
0.52;319;410;421471;11:49:35.146504
0.56;316;408;421500;11:49:35.176525
0.58;314;404;421539;11:49:35.215433
0.58;314;404;421577;11:49:35.253461
0.58;314;404;421620;11:49:35.296296
0.57;314;405;421662;11:49:35.337453
0.58;315;406;421703;11:49:35.378691
0.56;317;408;421736;11:49:35.411767
0.55;317;408;421770;11:49:35.445499
0.55;317;408;421803;11:49:35.478278
0.55;317;408;421837;11:49:35.513156
0.54;317;408;421870;11:49:35.545177
0.55;317;408;421901;11:49:35.577036
0.55;317;408;421934;11:49:35.610054
0.55;317;408;421966;11:49:35.642201
