ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.55;319;410;115651;11:44:29.322042
0.52;319;409;117692;11:44:31.363749
0.55;318;409;117740;11:44:31.411568
0.55;318;409;117788;11:44:31.458952
0.55;318;408;117837;11:44:31.508698
0.56;317;408;117885;11:44:31.556749
0.55;317;408;117938;11:44:31.608765
0.55;317;408;117989;11:44:31.660686
0.55;317;407;118036;11:44:31.707830
0.54;319;410;118079;11:44:31.751052
0.54;319;411;118122;11:44:31.793012
0.54;319;411;118171;11:44:31.842195
0.54;319;411;118227;11:44:31.899184
0.52;320;411;118283;11:44:31.955005
0.51;320;411;118334;11:44:32.005792
0.59;315;405;118378;11:44:32.049287
0.6;314;405;118423;11:44:32.094867
0.6;314;405;118467;11:44:32.138737
0.57;315;405;118510;11:44:32.181995
0.61;314;405;118560;11:44:32.231237
0.61;314;405;118618;11:44:32.290098
0.59;314;404;118673;11:44:32.344948
0.59;314;404;118720;11:44:32.391414
0.61;313;404;118765;11:44:32.437128
0.62;313;404;118814;11:44:32.485987
0.61;313;404;118865;11:44:32.536953
0.62;313;404;118905;11:44:32.576083
0.62;313;404;118952;11:44:32.622802
0.6;314;404;119030;11:44:32.701404
0.59;315;406;119097;11:44:32.768721
0.58;315;406;119152;11:44:32.823623
0.6;315;406;119219;11:44:32.890713
0.56;317;407;119276;11:44:32.948201
0.54;320;411;119348;11:44:33.019160
0.53;320;411;119440;11:44:33.111317
0.54;320;412;119513;11:44:33.184153
0.51;321;413;119608;11:44:33.279706
