ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.6;306;393;211891;11:46:05.564315
0.55;312;400;215088;11:46:08.761793
0.54;313;400;215142;11:46:08.815287
0.54;313;400;215199;11:46:08.872209
0.54;313;401;215254;11:46:08.927892
0.54;313;401;215303;11:46:08.977034
0.54;313;401;215352;11:46:09.025377
0.6;310;398;215402;11:46:09.075130
0.6;310;398;215458;11:46:09.131385
0.6;310;398;215508;11:46:09.180672
0.6;310;398;215558;11:46:09.231236
0.53;314;401;215609;11:46:09.282075
0.52;316;403;215664;11:46:09.337582
0.5;316;404;215715;11:46:09.388932
0.5;316;404;215757;11:46:09.430177
0.48;317;405;215791;11:46:09.464090
0.49;317;405;215824;11:46:09.496719
0.49;317;405;215857;11:46:09.531182
0.51;317;405;215890;11:46:09.562930
0.5;317;405;215925;11:46:09.597838
0.49;317;405;215959;11:46:09.632853
0.51;317;405;215990;11:46:09.664083
0.5;317;405;216024;11:46:09.697932
0.5;317;405;216055;11:46:09.727944
0.5;317;405;216091;11:46:09.764858
0.48;318;405;216124;11:46:09.796759
0.48;318;405;216159;11:46:09.831802
0.51;317;406;216189;11:46:09.862246
0.48;318;406;216225;11:46:09.898904
0.48;318;406;216263;11:46:09.936085
0.48;318;406;216464;11:46:10.137613
0.51;316;404;216499;11:46:10.172914
0.51;316;404;216536;11:46:10.208868
0.53;316;404;216570;11:46:10.243946
0.52;316;404;216601;11:46:10.274503
0.53;316;404;216656;11:46:10.329598
0.51;316;404;216718;11:46:10.391294
0.51;317;404;216771;11:46:10.443918
0.52;316;404;216821;11:46:10.494561
