ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.58;314;406;541389;11:51:35.066312
0.55;316;407;544105;11:51:37.782789
0.56;315;407;544136;11:51:37.813588
0.56;315;407;544169;11:51:37.846605
0.56;315;407;544202;11:51:37.879913
0.56;315;407;544236;11:51:37.914267
0.56;315;407;544276;11:51:37.953356
0.56;315;407;544343;11:51:38.020840
0.56;315;407;544397;11:51:38.074828
0.6;313;405;544460;11:51:38.137206
0.61;313;405;544510;11:51:38.187446
0.6;313;405;544581;11:51:38.258715
0.6;313;405;544664;11:51:38.341125
0.55;316;408;544730;11:51:38.406541
