ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.57;313;406;381800;11:48:55.474794
0.55;315;408;384345;11:48:58.020793
0.55;315;408;384399;11:48:58.073529
0.55;315;408;384462;11:48:58.138319
0.55;315;408;384530;11:48:58.205249
0.55;315;407;384589;11:48:58.264461
0.55;315;408;384645;11:48:58.320183
0.55;316;409;384696;11:48:58.372126
0.54;316;408;384765;11:48:58.440195
0.59;313;406;384825;11:48:58.500225
0.61;312;405;384887;11:48:58.562592
0.6;312;404;384957;11:48:58.632412
0.6;312;404;385007;11:48:58.682268
0.57;313;405;385067;11:48:58.742271
0.57;314;407;385127;11:48:58.802656
