ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.52;318;410;565225;11:51:58.903527
0.55;317;409;567854;11:52:01.531698
0.56;316;408;567889;11:52:01.566194
0.56;316;408;567923;11:52:01.600269
0.56;316;408;567956;11:52:01.634042
0.56;316;408;567990;11:52:01.667305
0.56;316;409;568029;11:52:01.707068
0.56;316;408;568062;11:52:01.740500
0.56;316;408;568096;11:52:01.774202
0.54;317;409;568143;11:52:01.820376
0.54;319;411;568180;11:52:01.857013
0.52;319;411;568209;11:52:01.887010
0.52;319;411;568241;11:52:01.918728
0.52;319;411;568275;11:52:01.953105
0.52;319;411;568307;11:52:01.984952
0.52;319;411;568344;11:52:02.022098
0.52;319;411;568379;11:52:02.057042
0.52;319;411;568412;11:52:02.090353
0.52;319;411;568442;11:52:02.119290
0.52;319;411;568478;11:52:02.155487
0.52;319;411;568508;11:52:02.186014
0.52;319;411;568541;11:52:02.219427
0.52;319;411;568575;11:52:02.253143
0.52;319;411;568609;11:52:02.287099
0.52;319;411;568647;11:52:02.323935
0.52;319;411;568681;11:52:02.357861
0.52;319;411;568715;11:52:02.392445
0.52;319;411;568751;11:52:02.428910
0.54;318;411;568788;11:52:02.465850
0.52;319;411;568821;11:52:02.498027
0.52;318;410;568850;11:52:02.527130
0.53;317;409;568883;11:52:02.559860
0.56;315;407;568924;11:52:02.602047
0.56;315;408;568976;11:52:02.654482
0.56;315;407;569013;11:52:02.690991
0.56;315;407;569052;11:52:02.729461
0.56;315;407;569089;11:52:02.765870
0.55;316;407;569124;11:52:02.801805
0.51;319;411;569166;11:52:02.843104
0.51;319;410;569206;11:52:02.883886
0.52;318;410;569235;11:52:02.912821
0.5;319;410;569269;11:52:02.947186
0.51;319;410;569306;11:52:02.983956
0.5;319;410;569332;11:52:03.009855
0.52;318;410;569372;11:52:03.050201
0.5;319;410;569400;11:52:03.077684
0.5;319;410;569433;11:52:03.111074
0.52;318;409;569468;11:52:03.146230
0.52;318;409;569500;11:52:03.177292
