ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.6;313;407;612923;11:52:46.601842
0.56;315;409;615054;11:52:48.732492
0.54;316;410;615113;11:52:48.791671
0.57;315;410;615199;11:52:48.877854
0.55;316;410;615262;11:52:48.939872
0.57;315;410;615324;11:52:49.002691
0.54;317;412;615381;11:52:49.058832
0.5;319;413;615434;11:52:49.111299
0.51;319;413;615498;11:52:49.176338
0.51;319;413;615556;11:52:49.234274
0.48;320;413;615610;11:52:49.288305
0.48;320;413;615673;11:52:49.351035
0.5;319;413;615733;11:52:49.411403
0.53;318;412;615792;11:52:49.470427
0.53;318;412;615841;11:52:49.519879
0.53;318;412;615893;11:52:49.571181
0.53;318;412;615941;11:52:49.619718
0.53;318;412;615990;11:52:49.668351
0.53;317;412;616024;11:52:49.702565
0.53;317;411;616061;11:52:49.739044
0.53;317;411;616090;11:52:49.768033
0.52;317;410;616124;11:52:49.803011
0.54;316;410;616158;11:52:49.835991
0.58;312;406;616194;11:52:49.872136
0.59;312;406;616231;11:52:49.909486
0.6;312;406;616287;11:52:49.964850
0.59;312;406;616317;11:52:49.995740
0.59;312;406;616354;11:52:50.032265
0.58;313;406;616387;11:52:50.065189
0.57;313;406;616421;11:52:50.099365
0.58;313;408;616454;11:52:50.132209
0.54;315;409;616485;11:52:50.163486
0.54;315;409;616517;11:52:50.194756
0.57;315;409;616549;11:52:50.226697
0.57;315;409;616582;11:52:50.260950
0.57;315;410;616616;11:52:50.293836
0.54;316;410;616657;11:52:50.335011
0.54;316;410;616698;11:52:50.376033
