ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.57;318;408;111394;11:44:25.065639
0.57;316;407;114816;11:44:28.488326
0.56;316;407;114876;11:44:28.547018
0.59;315;405;114934;11:44:28.605397
0.59;315;406;114987;11:44:28.658734
0.6;314;404;115047;11:44:28.718279
0.6;314;404;115116;11:44:28.786787
0.61;313;404;115166;11:44:28.837846
0.62;313;404;115220;11:44:28.891525
0.54;319;409;115287;11:44:28.957964
0.54;319;409;115351;11:44:29.022575
0.55;319;410;115411;11:44:29.081825
0.55;319;410;115464;11:44:29.135306
0.55;319;410;115520;11:44:29.191853
0.55;319;411;115577;11:44:29.249264
