ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.52;315;406;174701;11:45:28.373571
0.53;314;403;176872;11:45:30.545527
0.55;312;402;176927;11:45:30.600511
0.55;313;402;176982;11:45:30.654112
0.53;313;402;177037;11:45:30.709784
0.56;312;402;177102;11:45:30.774306
0.57;310;398;177163;11:45:30.835378
0.57;310;398;177215;11:45:30.887205
0.57;310;398;177275;11:45:30.947795
0.6;309;398;177356;11:45:31.028566
0.6;309;399;177426;11:45:31.099230
0.6;309;399;177479;11:45:31.151796
0.53;315;405;177530;11:45:31.201836
0.51;316;405;177581;11:45:31.253907
0.51;316;405;177635;11:45:31.307140
0.52;316;406;177693;11:45:31.365638
0.52;317;407;177756;11:45:31.428575
0.51;317;407;177808;11:45:31.480935
0.5;317;407;177872;11:45:31.544815
0.49;317;407;177935;11:45:31.608549
0.49;317;406;178003;11:45:31.675636
0.52;315;405;178062;11:45:31.734254
0.52;315;405;178141;11:45:31.813421
0.58;309;400;178190;11:45:31.862562
0.58;308;397;178233;11:45:31.905473
0.59;308;397;178281;11:45:31.953204
0.59;308;397;178309;11:45:31.982366
0.58;308;397;178343;11:45:32.016064
0.58;308;397;178380;11:45:32.052168
0.6;307;397;178416;11:45:32.088029
0.6;307;396;178450;11:45:32.122671
0.6;307;397;178480;11:45:32.153191
0.6;307;397;178517;11:45:32.190019
0.6;307;397;178551;11:45:32.223795
0.6;307;397;178588;11:45:32.260677
0.6;307;397;178620;11:45:32.292043
