ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.52;313;403;204463;11:45:58.136540
0.56;309;400;206594;11:46:00.266791
0.57;309;400;206641;11:46:00.314575
0.58;309;400;206690;11:46:00.363447
0.58;309;400;206742;11:46:00.414555
0.58;309;400;206795;11:46:00.467675
0.58;309;400;206843;11:46:00.515855
0.54;311;402;206876;11:46:00.549990
0.54;312;402;206905;11:46:00.578058
0.52;312;403;206963;11:46:00.636627
0.52;312;402;207020;11:46:00.693227
0.52;312;402;207054;11:46:00.727116
0.51;313;402;207091;11:46:00.763762
0.52;312;403;207125;11:46:00.797931
0.51;313;403;207161;11:46:00.834860
0.52;313;403;207199;11:46:00.871556
0.51;313;404;207232;11:46:00.905466
0.5;313;403;207271;11:46:00.943842
0.58;309;400;207305;11:46:00.977891
0.6;307;397;207341;11:46:01.014520
0.6;307;398;207385;11:46:01.058462
0.6;307;397;207435;11:46:01.107903
0.59;307;397;207551;11:46:01.224061
