ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.5;320;405;620341;11:52:54.019407
0.55;316;402;623364;11:52:57.043195
0.57;315;402;623433;11:52:57.110972
0.54;316;402;623485;11:52:57.163060
0.54;316;402;623535;11:52:57.213104
0.54;317;403;623587;11:52:57.264563
0.54;317;403;623633;11:52:57.310459
0.54;317;403;623674;11:52:57.351424
0.54;317;403;623715;11:52:57.393552
0.54;317;403;623762;11:52:57.439818
0.5;319;405;623806;11:52:57.484543
0.49;320;404;623844;11:52:57.522661
0.51;319;404;623873;11:52:57.551252
0.51;319;405;623906;11:52:57.584324
0.51;319;405;623945;11:52:57.624056
0.5;320;405;623973;11:52:57.651092
0.51;320;405;624007;11:52:57.685356
0.51;320;405;624055;11:52:57.732972
0.51;320;405;624099;11:52:57.777072
0.51;320;406;624144;11:52:57.822036
0.5;320;405;624197;11:52:57.875407
0.54;318;404;624251;11:52:57.929334
0.54;318;404;624317;11:52:57.996099
