ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.55;316;408;494433;11:50:48.110200
0.55;314;405;496343;11:50:50.019417
0.55;314;405;496378;11:50:50.054310
0.55;314;405;496408;11:50:50.084370
0.56;313;405;496446;11:50:50.122338
0.55;314;405;496504;11:50:50.181065
0.55;314;405;496554;11:50:50.231496
0.59;312;404;496600;11:50:50.276635
0.59;311;402;496640;11:50:50.317212
0.6;311;402;496670;11:50:50.347025
0.59;311;402;496702;11:50:50.379296
0.59;311;402;496739;11:50:50.416049
0.61;310;402;496779;11:50:50.455320
0.61;310;401;496811;11:50:50.488206
0.61;310;402;496845;11:50:50.522322
0.61;310;402;496881;11:50:50.558070
0.61;310;402;496916;11:50:50.593475
0.63;310;402;496953;11:50:50.630002
0.61;310;402;496987;11:50:50.663497
