ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.51;310;399;189390;11:45:43.063169
0.56;308;399;191751;11:45:45.423867
0.56;308;398;191804;11:45:45.476930
0.56;308;398;191872;11:45:45.544572
0.56;308;399;191948;11:45:45.620900
0.56;308;398;192001;11:45:45.673739
0.62;305;396;192073;11:45:45.745904
0.62;305;395;192151;11:45:45.823793
0.59;306;396;192239;11:45:45.912672
0.59;306;396;192295;11:45:45.967561
0.62;305;395;192342;11:45:46.014748
0.62;305;396;192400;11:45:46.072660
0.59;306;396;192469;11:45:46.141200
0.52;311;401;192534;11:45:46.206765
0.51;311;401;192583;11:45:46.256420
0.51;311;401;192645;11:45:46.317156
0.51;311;401;192708;11:45:46.381292
0.51;311;401;192771;11:45:46.443602
0.51;311;401;192824;11:45:46.497134
0.55;309;399;192874;11:45:46.547165
0.57;307;397;192909;11:45:46.582388
0.58;307;397;192944;11:45:46.617607
0.58;307;397;192976;11:45:46.648826
0.58;307;397;193013;11:45:46.685494
0.58;307;397;193050;11:45:46.722497
0.57;307;397;193083;11:45:46.755568
