ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.58;307;397;193126;11:45:46.798034
0.55;308;398;195934;11:45:49.607666
0.56;308;399;195967;11:45:49.639650
0.56;308;399;195999;11:45:49.672073
0.56;308;399;196033;11:45:49.705477
0.56;308;399;196066;11:45:49.738961
0.56;308;399;196100;11:45:49.772418
0.56;308;399;196138;11:45:49.811559
0.56;308;399;196190;11:45:49.862417
0.56;308;399;196229;11:45:49.901527
0.55;309;399;196259;11:45:49.931706
0.54;309;399;196294;11:45:49.966529
0.54;309;399;196329;11:45:50.001909
0.57;307;398;196359;11:45:50.032361
0.6;305;395;196398;11:45:50.070498
0.6;305;395;196436;11:45:50.108304
0.59;306;395;196481;11:45:50.153393
0.62;305;395;196526;11:45:50.199315
0.62;305;394;196569;11:45:50.242202
0.62;304;394;196606;11:45:50.278788
0.63;305;394;196638;11:45:50.310749
0.62;305;395;196687;11:45:50.359704
0.63;305;395;196720;11:45:50.392659
0.62;305;395;196753;11:45:50.426166
0.61;305;395;196786;11:45:50.459816
0.62;305;395;196820;11:45:50.493447
0.64;304;395;196852;11:45:50.525710
0.6;306;395;196889;11:45:50.562383
0.57;307;398;196921;11:45:50.593821
0.52;311;400;196955;11:45:50.627803
0.51;311;400;196988;11:45:50.660437
0.51;311;401;197019;11:45:50.691708
0.51;311;401;197054;11:45:50.726825
0.51;311;401;197087;11:45:50.759831
0.51;311;401;197130;11:45:50.802396
0.51;311;401;197160;11:45:50.833347
0.51;311;401;197192;11:45:50.864635
