ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.51;311;401;197234;11:45:50.907095
0.57;309;400;199319;11:45:52.992379
0.56;309;400;199348;11:45:53.020627
0.56;309;400;199394;11:45:53.067298
0.56;309;400;199430;11:45:53.102816
0.56;309;400;199468;11:45:53.141342
0.56;309;400;199500;11:45:53.172820
0.56;309;400;199534;11:45:53.206551
0.56;309;400;199567;11:45:53.239567
0.54;310;401;199603;11:45:53.275981
0.54;312;402;199638;11:45:53.311329
0.54;312;402;199674;11:45:53.346765
0.54;312;402;199705;11:45:53.378242
0.54;312;402;199741;11:45:53.414321
0.51;313;402;199773;11:45:53.445722
0.51;313;402;199809;11:45:53.481675
0.51;313;402;199848;11:45:53.520349
0.5;313;402;199883;11:45:53.556294
0.5;313;403;199912;11:45:53.584428
0.51;313;403;199949;11:45:53.622349
0.51;313;403;199983;11:45:53.656482
0.5;313;403;200014;11:45:53.686358
0.51;313;403;200054;11:45:53.726532
0.5;313;403;200084;11:45:53.756965
0.52;312;403;200115;11:45:53.787403
0.5;313;402;200149;11:45:53.821489
0.5;313;403;200182;11:45:53.855277
0.5;313;403;200224;11:45:53.896858
0.5;313;403;200254;11:45:53.927443
0.5;313;403;200286;11:45:53.959377
0.52;313;403;200318;11:45:53.991699
0.5;313;403;200358;11:45:54.031384
0.5;313;403;200393;11:45:54.066442
0.5;313;403;200422;11:45:54.094549
0.5;313;403;200467;11:45:54.139921
0.5;313;403;200504;11:45:54.176558
0.5;313;403;200532;11:45:54.205596
