ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.59;313;404;491255;11:50:44.931366
0.57;314;406;493329;11:50:47.006045
0.54;315;406;493383;11:50:47.059621
0.56;314;406;493439;11:50:47.115750
0.59;314;406;493493;11:50:47.169454
0.58;314;406;493530;11:50:47.207212
0.55;315;406;493567;11:50:47.243681
0.56;315;406;493600;11:50:47.277382
0.6;312;404;493637;11:50:47.314455
0.6;312;403;493674;11:50:47.349990
0.6;312;403;493721;11:50:47.397482
0.6;312;403;493745;11:50:47.421452
0.6;312;403;493787;11:50:47.463726
0.6;312;403;493822;11:50:47.498600
0.6;312;403;493857;11:50:47.533969
0.6;312;403;493893;11:50:47.569976
0.59;312;403;493920;11:50:47.596851
0.59;312;403;493961;11:50:47.637563
0.59;312;403;493991;11:50:47.668112
0.61;311;403;494025;11:50:47.702282
0.59;312;403;494056;11:50:47.732517
0.59;312;403;494097;11:50:47.773319
0.6;311;403;494123;11:50:47.799287
0.54;315;406;494166;11:50:47.842210
0.51;317;407;494191;11:50:47.867248
0.51;317;407;494233;11:50:47.909466
0.51;317;407;494256;11:50:47.933304
0.51;317;407;494300;11:50:47.977364
0.52;316;407;494325;11:50:48.002393
0.54;316;407;494360;11:50:48.036552
0.51;317;407;494392;11:50:48.068076
