ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.57;315;406;414593;11:49:28.268720
0.56;317;407;417041;11:49:30.716727
0.57;316;407;417073;11:49:30.748595
0.55;317;407;417109;11:49:30.784747
0.57;316;407;417143;11:49:30.818098
0.56;316;407;417176;11:49:30.852516
0.56;316;407;417210;11:49:30.885402
0.56;316;407;417246;11:49:30.921190
0.56;316;407;417279;11:49:30.954898
0.53;319;411;417311;11:49:30.987165
0.52;319;410;417356;11:49:31.032250
0.52;320;411;417392;11:49:31.068465
0.53;319;410;417423;11:49:31.099121
0.52;320;410;417457;11:49:31.132591
0.52;319;410;417493;11:49:31.169472
0.52;320;411;417529;11:49:31.204140
0.52;320;411;417562;11:49:31.237232
0.5;320;411;417615;11:49:31.290446
0.52;320;411;417659;11:49:31.335229
0.51;320;411;417706;11:49:31.381797
0.51;320;411;417740;11:49:31.415259
0.52;319;410;417773;11:49:31.449198
0.59;315;407;417806;11:49:31.481729
0.57;314;404;417841;11:49:31.517100
0.6;313;404;417871;11:49:31.547048
0.57;314;404;417908;11:49:31.583418
0.6;313;404;417942;11:49:31.618112
0.6;313;404;417978;11:49:31.653498
0.6;313;404;418011;11:49:31.686549
0.6;313;404;418043;11:49:31.719269
0.58;313;404;418080;11:49:31.756092
0.6;313;403;418117;11:49:31.793008
0.61;312;403;418149;11:49:31.825250
0.58;313;403;418183;11:49:31.858263
0.59;313;403;418219;11:49:31.895108
0.6;313;403;418255;11:49:31.930631
0.6;313;404;418287;11:49:31.963105
0.6;313;404;418315;11:49:31.991551
0.6;313;404;418348;11:49:32.023182
0.6;313;404;418388;11:49:32.064228
0.6;313;404;418420;11:49:32.096688
0.63;312;404;418455;11:49:32.130639
0.6;313;404;418487;11:49:32.163452
0.59;314;405;418548;11:49:32.224385
