ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.6;311;402;439810;11:49:53.485838
0.56;314;406;442132;11:49:55.808803
0.56;314;406;442173;11:49:55.849400
0.54;315;406;442212;11:49:55.887947
0.54;315;406;442248;11:49:55.924173
0.54;315;406;442281;11:49:55.957260
0.55;315;406;442312;11:49:55.987491
0.55;315;406;442344;11:49:56.020042
0.53;317;409;442377;11:49:56.053226
0.51;318;409;442411;11:49:56.087311
0.5;318;409;442459;11:49:56.135510
0.51;318;409;442483;11:49:56.158944
0.49;318;409;442522;11:49:56.197961
0.49;318;409;442551;11:49:56.226910
0.5;318;409;442588;11:49:56.264602
0.49;318;409;442619;11:49:56.294682
0.52;317;409;442653;11:49:56.328542
