ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.62;312;405;274412;11:47:08.086605
0.55;317;411;277433;11:47:11.106788
0.58;316;411;277469;11:47:11.143379
0.57;317;411;277506;11:47:11.180087
0.56;317;411;277544;11:47:11.218553
0.56;317;411;277579;11:47:11.252745
0.56;317;412;277610;11:47:11.284178
0.57;317;412;277646;11:47:11.320022
0.57;317;412;277679;11:47:11.352678
0.51;320;414;277714;11:47:11.388691
0.5;321;415;277746;11:47:11.419612
0.51;321;415;277776;11:47:11.450783
0.5;321;415;277814;11:47:11.488805
0.51;321;415;277849;11:47:11.523586
0.51;321;415;277885;11:47:11.559863
0.51;321;415;277917;11:47:11.591683
0.49;322;416;277951;11:47:11.625368
0.48;322;416;277988;11:47:11.662546
0.5;322;416;278022;11:47:11.695641
0.48;322;416;278059;11:47:11.733742
0.49;322;416;278094;11:47:11.767760
0.54;319;413;278145;11:47:11.818612
0.6;315;409;278183;11:47:11.857252
0.61;314;408;278216;11:47:11.889762
0.6;314;408;278248;11:47:11.921600
0.6;314;408;278282;11:47:11.955520
0.6;314;408;278319;11:47:11.993615
0.6;314;408;278353;11:47:12.027246
0.58;314;408;278386;11:47:12.060808
0.6;314;408;278419;11:47:12.093478
0.6;314;408;278453;11:47:12.126900
0.59;316;411;278487;11:47:12.160472
0.56;317;411;278521;11:47:12.194730
0.56;317;411;278554;11:47:12.228188
0.55;317;411;278587;11:47:12.261069
0.55;317;411;278629;11:47:12.303451
0.56;317;411;278667;11:47:12.341202
0.55;317;411;278696;11:47:12.369530
0.55;317;411;278734;11:47:12.408159
0.55;317;411;278762;11:47:12.436152
0.55;317;411;278796;11:47:12.469928
0.55;317;411;278834;11:47:12.508361
0.55;317;411;278873;11:47:12.547403
0.56;317;411;278919;11:47:12.593416
0.55;317;411;278953;11:47:12.627427
0.55;317;411;278990;11:47:12.663551
0.55;317;411;279023;11:47:12.696474
0.55;317;410;279052;11:47:12.726565
0.55;317;410;279086;11:47:12.760494
0.55;317;410;279122;11:47:12.795936
0.58;316;410;279155;11:47:12.829485
0.58;316;410;279183;11:47:12.857493
0.55;317;410;279219;11:47:12.892748
0.57;316;410;279254;11:47:12.928667
0.55;317;410;279283;11:47:12.956625
