ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.51;316;408;137950;11:44:51.621870
0.54;314;405;140226;11:44:53.897611
0.55;313;404;140274;11:44:53.945874
0.56;313;405;140325;11:44:53.997289
0.56;313;405;140380;11:44:54.051474
0.56;313;405;140431;11:44:54.102948
0.56;313;405;140476;11:44:54.148325
0.56;313;405;140500;11:44:54.171739
0.59;311;402;140534;11:44:54.206797
0.59;311;402;140575;11:44:54.246989
0.62;310;402;140612;11:44:54.283710
0.59;311;402;140650;11:44:54.321695
0.59;311;402;140687;11:44:54.358531
0.59;311;402;140723;11:44:54.394841
0.59;311;402;140760;11:44:54.431717
0.58;311;402;140795;11:44:54.467250
0.62;310;402;140825;11:44:54.496873
0.64;309;400;140879;11:44:54.550732
0.64;309;400;140938;11:44:54.609884
0.64;309;400;140988;11:44:54.660219
0.64;309;400;141050;11:44:54.721982
0.63;309;400;141108;11:44:54.780205
0.63;309;400;141165;11:44:54.836566
0.63;309;400;141230;11:44:54.901835
0.6;310;401;141322;11:44:54.994413
0.6;310;400;141376;11:44:55.047999
0.63;309;400;141428;11:44:55.099620
0.63;309;400;141476;11:44:55.148310
0.65;308;400;141525;11:44:55.197471
0.63;309;400;141575;11:44:55.246573
0.65;308;400;141624;11:44:55.295584
0.61;309;400;141681;11:44:55.353684
0.63;309;400;141736;11:44:55.408114
0.63;309;400;141778;11:44:55.449892
0.61;310;400;141827;11:44:55.498478
0.61;310;400;141861;11:44:55.532667
0.6;310;400;141905;11:44:55.576930
0.63;309;400;141949;11:44:55.620462
0.64;309;401;141991;11:44:55.662771
0.61;310;401;142033;11:44:55.705646
0.61;310;401;142078;11:44:55.750525
0.62;310;401;142112;11:44:55.783918
0.62;310;400;142145;11:44:55.816471
0.61;310;401;142178;11:44:55.849996
0.59;311;402;142210;11:44:55.882561
0.55;315;406;142251;11:44:55.923003
0.53;316;407;142275;11:44:55.947456
0.53;316;407;142313;11:44:55.985538
0.52;316;407;142349;11:44:56.021833
0.53;316;407;142376;11:44:56.047952
0.53;315;406;142414;11:44:56.086522
