ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.56;313;405;453206;11:50:06.882932
0.55;312;404;456520;11:50:10.196505
0.55;312;404;456558;11:50:10.233801
0.56;312;404;456594;11:50:10.270750
0.56;312;404;456635;11:50:10.310962
0.54;313;405;456665;11:50:10.341751
0.55;313;404;456697;11:50:10.373754
0.55;313;404;456731;11:50:10.407673
0.6;310;402;456764;11:50:10.441013
0.6;310;402;456798;11:50:10.474545
0.6;310;402;456833;11:50:10.508829
0.61;310;402;456868;11:50:10.543984
0.61;310;402;456902;11:50:10.578717
0.6;310;402;456933;11:50:10.609229
0.6;310;402;456968;11:50:10.644955
0.59;310;402;457001;11:50:10.676900
0.61;310;402;457034;11:50:10.710226
0.61;310;402;457072;11:50:10.748913
0.6;310;401;457102;11:50:10.777901
0.6;310;401;457136;11:50:10.812747
0.62;309;400;457175;11:50:10.851892
0.62;309;400;457207;11:50:10.882982
0.63;309;400;457240;11:50:10.916559
0.62;309;400;457268;11:50:10.943871
0.62;309;401;457308;11:50:10.984714
0.62;309;400;457343;11:50:11.019152
0.63;309;400;457380;11:50:11.056964
0.63;309;400;457419;11:50:11.095016
0.63;309;400;457455;11:50:11.130598
0.63;309;400;457490;11:50:11.166434
0.65;308;400;457527;11:50:11.202780
0.62;309;401;457560;11:50:11.236205
0.63;309;401;457592;11:50:11.268876
0.64;309;401;457630;11:50:11.305762
0.63;309;401;457657;11:50:11.333616
0.6;310;401;457698;11:50:11.374397
0.64;309;401;457724;11:50:11.400987
0.61;310;401;457765;11:50:11.441896
0.63;310;402;457791;11:50:11.467707
0.63;310;402;457831;11:50:11.508065
0.63;310;402;457858;11:50:11.534894
0.63;310;402;457897;11:50:11.573723
0.64;310;402;457929;11:50:11.604709
0.62;311;404;457959;11:50:11.635406
0.53;316;408;457994;11:50:11.669672
0.52;317;409;458024;11:50:11.700742
0.52;317;409;458059;11:50:11.734897
0.52;317;409;458101;11:50:11.777068
0.52;317;410;458126;11:50:11.801603
0.52;317;409;458168;11:50:11.843880
0.52;317;409;458193;11:50:11.868729
0.52;317;409;458237;11:50:11.913783
0.52;317;409;458263;11:50:11.938935
0.52;317;409;458303;11:50:11.979645
0.52;317;410;458330;11:50:12.006572
0.52;317;410;458369;11:50:12.046028
0.52;317;409;458396;11:50:12.072610
0.51;318;411;458435;11:50:12.111542
0.52;318;411;458461;11:50:12.137003
0.51;318;411;458504;11:50:12.180699
0.51;318;411;458536;11:50:12.211605
0.51;318;411;458563;11:50:12.239637
0.51;318;411;458604;11:50:12.280273
0.51;318;411;458634;11:50:12.310766
0.51;318;411;458672;11:50:12.348075
0.51;318;411;458697;11:50:12.372810
0.51;318;411;458735;11:50:12.411727
0.51;318;411;458772;11:50:12.448310
0.5;319;411;458806;11:50:12.481667
0.52;318;411;458832;11:50:12.507900
0.48;319;411;458873;11:50:12.548733
0.48;319;411;458903;11:50:12.579056
0.5;318;411;458933;11:50:12.608872
0.49;317;409;458970;11:50:12.646731
0.59;312;405;459005;11:50:12.680734
0.6;311;403;459037;11:50:12.713292
0.59;311;403;459068;11:50:12.744712
0.59;311;403;459098;11:50:12.774798
0.59;311;403;459140;11:50:12.816546
0.59;311;402;459173;11:50:12.850032
