ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.58;314;405;433005;11:49:46.681210
0.54;316;407;435061;11:49:48.736853
0.56;315;407;435097;11:49:48.773624
0.56;315;407;435131;11:49:48.806949
0.56;315;407;435170;11:49:48.846492
0.56;315;406;435202;11:49:48.877791
0.56;315;406;435247;11:49:48.922656
0.56;315;406;435289;11:49:48.964846
0.56;315;406;435328;11:49:49.004630
0.54;317;408;435364;11:49:49.040209
0.52;318;409;435404;11:49:49.079760
0.54;318;409;435437;11:49:49.112614
0.52;318;410;435480;11:49:49.156621
0.52;318;410;435511;11:49:49.186727
0.52;318;409;435543;11:49:49.219640
0.52;318;410;435578;11:49:49.253625
0.49;319;411;435610;11:49:49.285506
0.5;319;411;435647;11:49:49.322971
0.5;319;410;435680;11:49:49.355258
0.49;319;410;435712;11:49:49.388220
0.52;318;410;435746;11:49:49.422203
0.5;319;411;435775;11:49:49.451471
0.49;319;410;435821;11:49:49.496713
0.52;318;410;435849;11:49:49.524882
0.49;319;410;435884;11:49:49.560790
0.52;318;410;435917;11:49:49.593154
0.52;318;410;435959;11:49:49.635442
