ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.57;311;399;228025;11:46:21.698251
0.53;313;401;231402;11:46:25.075180
0.57;312;401;231440;11:46:25.114012
0.54;313;401;231504;11:46:25.177844
0.54;312;401;231532;11:46:25.205769
0.55;312;401;231569;11:46:25.242775
0.54;312;401;231603;11:46:25.276318
0.56;312;401;231639;11:46:25.311959
0.54;312;401;231665;11:46:25.339179
0.55;312;401;231708;11:46:25.381056
0.52;315;403;231742;11:46:25.416319
0.5;316;403;231768;11:46:25.441549
0.53;315;403;231810;11:46:25.483067
0.52;315;403;231837;11:46:25.510006
0.53;315;404;231880;11:46:25.553858
0.5;315;403;231907;11:46:25.580903
0.57;311;399;231950;11:46:25.622751
0.59;310;398;231974;11:46:25.647234
0.6;310;398;232014;11:46:25.688098
0.6;310;398;232041;11:46:25.715057
0.6;310;398;232081;11:46:25.755303
0.6;310;398;232111;11:46:25.784071
0.6;310;398;232153;11:46:25.826200
0.6;310;398;232186;11:46:25.859013
0.6;310;398;232236;11:46:25.908846
0.6;310;398;232263;11:46:25.936222
0.6;310;398;232318;11:46:25.991011
0.6;310;398;232340;11:46:26.013513
0.6;310;398;232383;11:46:26.057036
