ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.54;317;409;519815;11:51:13.491701
0.57;315;408;522580;11:51:16.257243
0.56;315;407;522619;11:51:16.295506
0.56;315;407;522650;11:51:16.326506
0.56;315;407;522682;11:51:16.358979
0.56;315;407;522734;11:51:16.411565
0.56;315;407;522770;11:51:16.446652
0.56;315;407;522802;11:51:16.478717
0.56;315;407;522834;11:51:16.511562
0.57;315;407;522869;11:51:16.546562
0.53;318;410;522898;11:51:16.575467
0.52;318;410;522942;11:51:16.619697
0.52;318;410;522968;11:51:16.644625
0.52;318;410;523009;11:51:16.686574
0.52;318;410;523035;11:51:16.711977
0.53;318;410;523067;11:51:16.744956
0.54;318;410;523099;11:51:16.776012
0.52;318;410;523139;11:51:16.815599
0.56;316;407;523183;11:51:16.859621
0.56;316;408;523216;11:51:16.893193
0.53;316;408;523250;11:51:16.927537
0.56;316;408;523283;11:51:16.959706
0.55;316;408;523312;11:51:16.988491
0.55;316;407;523351;11:51:17.027338
0.53;316;407;523387;11:51:17.064379
0.56;315;407;523410;11:51:17.086801
0.56;315;407;523449;11:51:17.125791
0.56;315;407;523479;11:51:17.155627
0.56;315;407;523519;11:51:17.196412
0.6;312;404;523545;11:51:17.221841
0.61;312;404;523587;11:51:17.264542
0.6;312;404;523615;11:51:17.293037
0.61;312;404;523648;11:51:17.325909
0.61;312;404;523689;11:51:17.365468
0.61;312;404;523716;11:51:17.393451
0.61;312;404;523750;11:51:17.427469
0.58;313;405;523792;11:51:17.468543
0.56;315;407;523818;11:51:17.494866
0.56;315;407;523852;11:51:17.530072
0.54;316;407;523894;11:51:17.571767
0.55;316;407;523924;11:51:17.601440
0.56;315;407;523962;11:51:17.639410
0.56;315;407;523990;11:51:17.667401
0.56;315;407;524027;11:51:17.703854
0.56;315;407;524065;11:51:17.742161
