ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.55;315;407;534980;11:51:28.657954
0.56;315;407;537222;11:51:30.899884
0.55;315;406;537253;11:51:30.929968
0.55;315;407;537289;11:51:30.966074
0.55;315;406;537325;11:51:31.002892
0.55;315;406;537365;11:51:31.042730
0.55;315;406;537402;11:51:31.078603
0.55;315;406;537437;11:51:31.114648
0.53;315;406;537476;11:51:31.153631
0.53;317;408;537515;11:51:31.191722
0.5;318;409;537550;11:51:31.227664
0.52;317;409;537576;11:51:31.252599
0.53;317;409;537621;11:51:31.297724
0.52;317;409;537648;11:51:31.325082
0.52;317;409;537689;11:51:31.366213
0.52;317;408;537715;11:51:31.391699
0.55;315;407;537753;11:51:31.431007
0.55;315;407;537782;11:51:31.459205
0.55;315;406;537815;11:51:31.491869
0.55;315;407;537855;11:51:31.531742
