ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.52;318;411;328620;11:48:02.294827
0.52;318;410;331484;11:48:05.158056
0.54;318;410;331548;11:48:05.222636
0.52;318;410;331601;11:48:05.276490
0.52;318;411;331651;11:48:05.324945
0.52;318;410;331700;11:48:05.374296
0.53;318;411;331753;11:48:05.427839
0.52;318;410;331808;11:48:05.483670
0.52;319;412;331881;11:48:05.555421
0.54;316;410;331939;11:48:05.614368
0.6;313;405;331989;11:48:05.663751
0.59;313;405;332040;11:48:05.714405
0.58;313;406;332086;11:48:05.760362
0.59;313;406;332129;11:48:05.803814
0.58;313;406;332166;11:48:05.841026
0.61;312;404;332195;11:48:05.869699
0.64;311;404;332231;11:48:05.906439
0.61;312;404;332264;11:48:05.938551
0.63;311;404;332299;11:48:05.973523
0.61;312;404;332335;11:48:06.009567
0.61;312;404;332371;11:48:06.045907
0.61;312;403;332412;11:48:06.086498
0.49;317;404;332448;11:48:06.122516
0.52;315;405;332485;11:48:06.160372
0.62;311;404;332517;11:48:06.192004
0.63;311;404;332556;11:48:06.231148
0.61;312;404;332593;11:48:06.267707
0.61;312;404;332621;11:48:06.295662
0.6;313;405;332657;11:48:06.331903
0.6;313;405;332691;11:48:06.365999
0.58;313;405;332730;11:48:06.405248
0.59;313;405;332756;11:48:06.431232
0.61;312;405;332796;11:48:06.470532
0.61;312;405;332826;11:48:06.500322
0.61;312;405;332857;11:48:06.531401
0.61;312;405;332895;11:48:06.569475
0.61;312;405;332928;11:48:06.603070
0.61;312;405;332957;11:48:06.631459
0.61;312;405;333001;11:48:06.675500
0.61;312;405;333027;11:48:06.701356
0.61;313;406;333063;11:48:06.737289
0.6;313;406;333098;11:48:06.771841
0.6;313;406;333133;11:48:06.808251
0.58;313;406;333163;11:48:06.837872
0.6;313;406;333203;11:48:06.877339
0.61;313;406;333236;11:48:06.910870
0.59;313;406;333266;11:48:06.940192
0.61;313;406;333303;11:48:06.977330
0.6;313;407;333331;11:48:07.006418
0.61;313;406;333372;11:48:07.047302
0.6;313;406;333401;11:48:07.076251
0.6;313;405;333443;11:48:07.117382
0.64;312;405;333466;11:48:07.141038
0.61;313;405;333504;11:48:07.179191
0.62;312;405;333545;11:48:07.219422
0.6;313;405;333572;11:48:07.246689
0.64;312;406;333610;11:48:07.284178
0.61;313;405;333645;11:48:07.320102
0.6;313;405;333670;11:48:07.344928
