ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.59;311;405;599558;11:52:33.236370
0.55;315;409;602608;11:52:36.286376
0.53;316;409;602673;11:52:36.350847
0.55;315;409;602729;11:52:36.406728
0.54;315;409;602781;11:52:36.459075
0.55;315;409;602832;11:52:36.510408
0.55;315;410;602881;11:52:36.559325
0.51;319;413;602933;11:52:36.611737
0.51;319;413;602975;11:52:36.652766
0.5;319;413;603005;11:52:36.683876
0.5;319;413;603040;11:52:36.717883
0.49;320;413;603072;11:52:36.750935
0.49;320;413;603106;11:52:36.784915
