ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.52;318;409;569557;11:52:03.234045
0.55;313;404;572198;11:52:05.876243
0.55;313;404;572297;11:52:05.975171
0.57;313;404;572353;11:52:06.030845
0.55;313;404;572409;11:52:06.087422
0.55;313;404;572459;11:52:06.136200
0.59;311;402;572510;11:52:06.187885
0.62;310;401;572560;11:52:06.237389
0.61;310;401;572611;11:52:06.288423
0.61;310;401;572661;11:52:06.339597
0.61;310;401;572711;11:52:06.388694
0.61;310;401;572757;11:52:06.435113
0.61;310;401;572789;11:52:06.466739
0.61;310;401;572820;11:52:06.498448
0.61;310;401;572855;11:52:06.532475
0.61;310;401;572895;11:52:06.572946
0.61;310;401;572932;11:52:06.609394
0.61;310;401;572969;11:52:06.646331
0.61;310;401;573004;11:52:06.682244
0.63;309;400;573044;11:52:06.721423
0.62;309;400;573085;11:52:06.763317
0.61;309;400;573112;11:52:06.789367
0.63;309;400;573153;11:52:06.830881
0.63;309;400;573189;11:52:06.866385
0.61;310;400;573226;11:52:06.904456
0.61;310;400;573266;11:52:06.943143
0.61;310;401;573293;11:52:06.970139
0.55;313;405;573334;11:52:07.011562
0.53;316;407;573369;11:52:07.046304
0.52;316;407;573402;11:52:07.080211
