ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.55;317;410;279325;11:47:12.999078
0.55;317;410;282099;11:47:15.773976
0.57;316;410;282132;11:47:15.805724
0.55;317;410;282164;11:47:15.838238
0.57;316;410;282200;11:47:15.873895
0.57;316;410;282233;11:47:15.906826
0.55;317;410;282265;11:47:15.939900
0.55;317;410;282297;11:47:15.970752
0.57;316;410;282332;11:47:16.005629
0.57;316;410;282370;11:47:16.043787
0.55;317;410;282403;11:47:16.076702
0.52;319;413;282431;11:47:16.104693
0.51;320;413;282463;11:47:16.137977
0.5;320;413;282507;11:47:16.180812
0.51;320;413;282545;11:47:16.219517
0.51;320;413;282571;11:47:16.245449
0.51;320;414;282616;11:47:16.290812
0.49;321;414;282642;11:47:16.316818
0.49;321;414;282679;11:47:16.353711
0.49;321;414;282713;11:47:16.387650
0.49;321;414;282744;11:47:16.418612
0.5;321;414;282785;11:47:16.458637
0.49;321;414;282812;11:47:16.485585
0.49;321;414;282848;11:47:16.521784
0.49;321;414;282878;11:47:16.551699
0.49;321;414;282913;11:47:16.587735
0.49;321;414;282944;11:47:16.618781
0.49;321;414;282977;11:47:16.651652
0.49;321;414;283035;11:47:16.709587
0.49;321;414;283068;11:47:16.742497
0.49;321;414;283098;11:47:16.771957
0.49;321;414;283130;11:47:16.803492
0.49;321;414;283172;11:47:16.845849
0.49;321;414;283199;11:47:16.872897
0.5;321;414;283237;11:47:16.911063
0.49;321;414;283271;11:47:16.944700
0.49;321;414;283298;11:47:16.972755
0.51;320;414;283341;11:47:17.015056
0.57;315;409;283367;11:47:17.041885
0.6;313;406;283405;11:47:17.079889
0.6;313;406;283435;11:47:17.108491
0.6;313;406;283471;11:47:17.145765
0.6;313;406;283500;11:47:17.173902
0.6;312;406;283538;11:47:17.212135
0.6;312;406;283566;11:47:17.240588
0.6;312;405;283601;11:47:17.275846
0.59;313;406;283643;11:47:17.317795
0.6;312;405;283694;11:47:17.368030
0.6;312;405;283724;11:47:17.398407
0.6;312;405;283767;11:47:17.440523
0.6;312;405;283801;11:47:17.474986
0.6;312;405;283830;11:47:17.503920
0.6;312;405;283869;11:47:17.542579
0.6;312;405;283904;11:47:17.578564
0.6;312;405;283930;11:47:17.603695
0.55;315;408;283975;11:47:17.648883
0.56;315;409;283999;11:47:17.673538
0.56;315;409;284033;11:47:17.707507
0.57;315;409;284074;11:47:17.748402
0.54;316;409;284110;11:47:17.784967
