ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.56;317;406;644304;11:53:17.982689
0.55;318;407;647407;11:53:21.085060
0.55;318;407;647449;11:53:21.127455
0.55;318;407;647482;11:53:21.160245
0.57;317;407;647523;11:53:21.201670
0.57;317;407;647555;11:53:21.233531
0.55;318;407;647590;11:53:21.269082
0.57;317;407;647627;11:53:21.306055
0.55;318;407;647661;11:53:21.339394
0.57;317;407;647696;11:53:21.373910
0.53;320;409;647730;11:53:21.408206
0.51;321;410;647764;11:53:21.442716
0.51;321;410;647796;11:53:21.474927
0.51;321;410;647827;11:53:21.505970
0.51;321;410;647861;11:53:21.539882
0.53;320;410;647896;11:53:21.574388
0.51;321;410;647931;11:53:21.609686
0.51;322;411;647970;11:53:21.647883
0.52;321;411;648003;11:53:21.681308
0.52;321;411;648037;11:53:21.715713
0.51;322;411;648070;11:53:21.749046
0.52;321;412;648104;11:53:21.782178
0.52;321;411;648138;11:53:21.817169
0.51;322;412;648178;11:53:21.856885
0.51;322;412;648220;11:53:21.898937
0.51;322;412;648261;11:53:21.939132
0.52;321;411;648297;11:53:21.976218
0.58;316;405;648332;11:53:22.010969
0.57;316;405;648366;11:53:22.045242
0.58;316;405;648401;11:53:22.080151
0.6;315;405;648435;11:53:22.112994
0.6;315;405;648473;11:53:22.151658
0.6;315;405;648504;11:53:22.182541
0.6;315;405;648538;11:53:22.216893
0.58;316;405;648570;11:53:22.248799
0.58;316;406;648605;11:53:22.283925
