ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.51;316;408;133916;11:44:47.588121
0.55;313;404;136051;11:44:49.723066
0.55;313;404;136101;11:44:49.772623
0.55;313;404;136154;11:44:49.825674
0.56;313;405;136217;11:44:49.888427
0.55;313;404;136298;11:44:49.970034
0.59;311;402;136350;11:44:50.021791
0.59;310;401;136420;11:44:50.091533
0.59;310;401;136469;11:44:50.141362
0.59;310;401;136519;11:44:50.190996
0.59;310;401;136570;11:44:50.241692
0.56;313;405;136620;11:44:50.290994
0.55;315;407;136670;11:44:50.342586
0.55;315;407;136712;11:44:50.383724
0.55;315;407;136746;11:44:50.418163
0.55;315;407;136789;11:44:50.460929
0.52;316;408;136831;11:44:50.503235
0.51;317;409;136861;11:44:50.532575
0.51;317;409;136904;11:44:50.576155
0.51;317;409;136935;11:44:50.606793
0.51;317;409;136971;11:44:50.643269
0.51;317;409;137005;11:44:50.676408
0.51;317;409;137046;11:44:50.717809
0.51;317;409;137087;11:44:50.758554
0.51;317;409;137131;11:44:50.803505
0.5;317;409;137168;11:44:50.839869
0.49;317;409;137205;11:44:50.876273
0.49;317;409;137233;11:44:50.904642
0.5;317;409;137273;11:44:50.945381
0.5;317;409;137310;11:44:50.981356
0.5;317;409;137352;11:44:51.024660
0.5;317;409;137394;11:44:51.066400
0.49;317;409;137421;11:44:51.092301
0.49;317;409;137454;11:44:51.126309
0.49;317;409;137487;11:44:51.159390
0.54;315;408;137529;11:44:51.201681
0.59;311;403;137566;11:44:51.237703
0.59;311;402;137596;11:44:51.267615
0.59;311;402;137636;11:44:51.308380
0.57;311;402;137663;11:44:51.334461
0.59;311;402;137705;11:44:51.377548
0.57;311;402;137730;11:44:51.401521
0.57;311;402;137772;11:44:51.443712
0.59;311;402;137802;11:44:51.473790
0.57;311;402;137834;11:44:51.506078
0.56;312;403;137873;11:44:51.544808
0.51;316;408;137899;11:44:51.570758
