ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.52;315;404;250202;11:46:43.875679
0.56;312;402;252709;11:46:46.382533
0.56;312;402;252758;11:46:46.431860
0.56;312;402;252827;11:46:46.500052
0.56;312;402;252881;11:46:46.555027
0.55;313;402;252941;11:46:46.615374
0.53;315;404;252992;11:46:46.666124
0.53;315;405;253044;11:46:46.718313
0.53;315;405;253090;11:46:46.763945
0.54;315;405;253121;11:46:46.794246
0.52;315;405;253153;11:46:46.827271
0.51;316;405;253195;11:46:46.868816
0.52;316;406;253233;11:46:46.907040
0.52;316;406;253274;11:46:46.947416
0.52;316;406;253300;11:46:46.973972
0.52;316;406;253334;11:46:47.007665
0.52;316;406;253371;11:46:47.044941
0.5;317;406;253407;11:46:47.081017
