ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.56;313;406;464086;11:50:17.762201
0.56;314;407;466724;11:50:20.400182
0.56;314;406;466785;11:50:20.461524
0.56;314;406;466853;11:50:20.529231
0.56;314;407;466912;11:50:20.588125
0.56;314;407;466966;11:50:20.642088
0.56;314;407;467016;11:50:20.692603
0.52;317;409;467066;11:50:20.742239
0.52;317;409;467116;11:50:20.792273
0.52;317;409;467172;11:50:20.848576
0.52;317;409;467208;11:50:20.884268
0.52;317;409;467239;11:50:20.915397
0.52;317;409;467273;11:50:20.949323
0.52;317;409;467307;11:50:20.983157
0.52;317;409;467340;11:50:21.016164
0.52;317;409;467379;11:50:21.055089
0.52;317;409;467411;11:50:21.087811
0.52;317;410;467447;11:50:21.123280
0.52;317;410;467479;11:50:21.155045
0.52;317;409;467519;11:50:21.195052
0.52;317;409;467547;11:50:21.222910
0.52;317;409;467588;11:50:21.263823
0.51;317;409;467630;11:50:21.306884
0.58;313;405;467673;11:50:21.349199
0.6;311;403;467709;11:50:21.385123
0.6;311;403;467741;11:50:21.417633
0.6;311;403;467774;11:50:21.450035
0.6;311;403;467832;11:50:21.508442
0.61;311;403;467870;11:50:21.546705
0.61;311;403;467900;11:50:21.575852
0.61;311;403;467934;11:50:21.610766
0.59;312;404;467976;11:50:21.651758
0.59;312;404;468006;11:50:21.682768
0.61;311;404;468040;11:50:21.715771
0.61;311;404;468073;11:50:21.748841
0.61;311;404;468113;11:50:21.789301
0.6;311;404;468173;11:50:21.849453
0.6;311;403;468236;11:50:21.912756
0.6;311;404;468288;11:50:21.964286
0.6;311;403;468343;11:50:22.019449
0.6;311;403;468421;11:50:22.097798
0.6;311;403;468499;11:50:22.175191
0.6;311;403;468557;11:50:22.232969
0.59;311;404;468608;11:50:22.283886
0.59;311;403;468667;11:50:22.343822
0.59;311;403;468736;11:50:22.412463
0.57;311;403;468788;11:50:22.464344
0.58;311;403;468845;11:50:22.521837
0.59;311;403;468899;11:50:22.575804
0.63;309;399;468953;11:50:22.629509
0.63;309;399;469006;11:50:22.682350
0.65;308;399;469056;11:50:22.732540
0.65;308;399;469105;11:50:22.781616
0.63;309;399;469156;11:50:22.832409
0.65;308;399;469212;11:50:22.888154
0.62;309;400;469277;11:50:22.953475
0.65;308;400;469340;11:50:23.016911
0.62;309;400;469391;11:50:23.067110
0.62;309;400;469435;11:50:23.110815
0.65;308;400;469465;11:50:23.141271
0.62;309;400;469501;11:50:23.177175
0.62;309;400;469532;11:50:23.207990
0.62;309;400;469562;11:50:23.237777
0.62;309;400;469596;11:50:23.272582
0.62;308;400;469629;11:50:23.305080
0.63;308;399;469668;11:50:23.343848
0.63;308;399;469701;11:50:23.377244
