ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.51;319;411;124311;11:44:37.982453
0.55;314;405;126317;11:44:39.988474
0.55;314;405;126345;11:44:40.016077
0.55;314;406;126387;11:44:40.059231
0.55;314;406;126424;11:44:40.096242
0.55;314;406;126461;11:44:40.132469
0.55;314;406;126495;11:44:40.166382
0.55;314;406;126526;11:44:40.197372
0.55;314;405;126561;11:44:40.233406
0.55;314;405;126597;11:44:40.268276
0.55;314;405;126630;11:44:40.301303
0.6;311;403;126658;11:44:40.330321
0.59;311;402;126697;11:44:40.369465
0.59;311;402;126724;11:44:40.395077
0.59;311;402;126765;11:44:40.437134
0.59;311;402;126803;11:44:40.474576
0.59;311;402;126828;11:44:40.499480
0.59;311;403;126870;11:44:40.541158
0.55;315;407;126897;11:44:40.569087
0.54;315;407;126938;11:44:40.609940
0.55;315;407;126963;11:44:40.634828
0.55;315;407;127001;11:44:40.672574
0.55;315;407;127029;11:44:40.701164
0.55;315;407;127071;11:44:40.743257
0.55;315;408;127097;11:44:40.768558
0.53;316;407;127136;11:44:40.807434
0.53;316;407;127174;11:44:40.846492
0.53;316;408;127200;11:44:40.871581
0.53;316;408;127240;11:44:40.911581
0.53;316;408;127267;11:44:40.938498
0.53;316;408;127301;11:44:40.973096
0.51;316;408;127342;11:44:41.013168
0.51;316;408;127367;11:44:41.039193
0.52;316;408;127438;11:44:41.109092
0.52;316;408;127485;11:44:41.156786
0.53;315;408;127509;11:44:41.180424
0.51;316;408;127553;11:44:41.224569
0.51;316;408;127578;11:44:41.250211
0.54;316;408;127619;11:44:41.290148
0.51;317;408;127644;11:44:41.315509
0.51;317;409;127685;11:44:41.356350
0.51;317;409;127712;11:44:41.383302
0.5;317;409;127753;11:44:41.424814
0.52;317;409;127779;11:44:41.451144
0.51;317;409;127811;11:44:41.482689
0.5;317;409;127851;11:44:41.522715
0.51;317;409;127877;11:44:41.548594
0.52;316;409;127920;11:44:41.592051
0.5;317;408;127946;11:44:41.617667
0.54;315;408;127986;11:44:41.657704
0.57;312;403;128011;11:44:41.682698
0.57;312;403;128051;11:44:41.722583
0.6;311;403;128084;11:44:41.756069
0.59;311;403;128115;11:44:41.787107
0.57;312;403;128155;11:44:41.826947
0.59;311;403;128191;11:44:41.861796
0.59;311;403;128226;11:44:41.897184
0.59;311;402;128257;11:44:41.928065
0.57;311;402;128287;11:44:41.959319
0.56;313;404;128324;11:44:41.995429
0.55;313;404;128362;11:44:42.033848
0.55;313;404;128395;11:44:42.066390
0.55;313;404;128435;11:44:42.107231
0.55;313;404;128475;11:44:42.147436
0.55;313;404;128505;11:44:42.177159
0.55;313;404;128539;11:44:42.210650
0.56;313;404;128572;11:44:42.243421
0.55;313;404;128609;11:44:42.280739
0.59;310;401;128644;11:44:42.316428
0.6;310;401;128678;11:44:42.350531
