ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.61;313;402;640148;11:53:13.826726
0.56;317;406;643506;11:53:17.184259
0.54;317;407;643564;11:53:17.242199
0.55;317;407;643629;11:53:17.307240
0.55;317;407;643696;11:53:17.374434
0.53;319;408;643756;11:53:17.434512
0.53;319;408;643829;11:53:17.507742
0.51;321;410;643879;11:53:17.557555
0.53;320;410;643937;11:53:17.615788
0.53;320;410;643990;11:53:17.669328
0.54;318;407;644039;11:53:17.718391
0.54;318;407;644094;11:53:17.772834
0.57;317;407;644156;11:53:17.835131
0.56;317;407;644231;11:53:17.909283
