ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.5;322;413;119674;11:44:33.345648
0.55;316;407;122463;11:44:36.134414
0.55;316;407;122527;11:44:36.198918
0.55;316;407;122597;11:44:36.268366
0.55;316;407;122655;11:44:36.326197
0.55;316;407;122705;11:44:36.376436
0.55;316;406;122764;11:44:36.435547
0.55;316;407;122826;11:44:36.497688
0.55;316;407;122879;11:44:36.550548
0.59;313;404;122931;11:44:36.602392
0.59;313;403;122983;11:44:36.655093
0.59;313;404;123062;11:44:36.733610
0.6;313;404;123113;11:44:36.784834
0.59;313;404;123169;11:44:36.840669
0.59;313;403;123218;11:44:36.889343
0.59;313;404;123277;11:44:36.949371
0.6;313;403;123353;11:44:37.024389
0.6;313;404;123409;11:44:37.080895
0.6;313;404;123459;11:44:37.131258
0.6;313;404;123512;11:44:37.183296
0.6;313;404;123562;11:44:37.233639
0.6;313;404;123614;11:44:37.285914
0.6;313;404;123658;11:44:37.329308
0.59;313;404;123695;11:44:37.367346
0.59;314;404;123727;11:44:37.398330
0.59;314;405;123764;11:44:37.435563
0.59;314;405;123801;11:44:37.472487
0.6;314;406;123830;11:44:37.501620
0.57;315;406;123863;11:44:37.534749
0.59;315;407;123900;11:44:37.572196
0.56;318;411;123936;11:44:37.608234
0.51;321;413;123975;11:44:37.646645
0.51;321;413;124015;11:44:37.686567
0.5;321;413;124061;11:44:37.732436
0.5;321;413;124103;11:44:37.774357
0.51;321;413;124136;11:44:37.807381
0.51;321;413;124169;11:44:37.840652
0.5;321;413;124202;11:44:37.873750
0.52;320;412;124237;11:44:37.908666
0.51;320;412;124270;11:44:37.941213
