ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.55;313;401;242387;11:46:36.060151
0.57;312;401;244512;11:46:38.185321
0.57;312;402;244578;11:46:38.251313
0.57;312;402;244663;11:46:38.337010
0.57;312;402;244720;11:46:38.394165
0.57;312;402;244769;11:46:38.443132
0.54;315;404;244836;11:46:38.509820
0.54;315;404;244888;11:46:38.561719
0.54;315;405;244937;11:46:38.609996
0.52;316;405;244991;11:46:38.665037
0.51;316;405;245045;11:46:38.718547
0.52;316;406;245097;11:46:38.770841
0.52;316;406;245147;11:46:38.820555
0.51;316;406;245197;11:46:38.870603
0.51;316;406;245247;11:46:38.920775
0.51;316;406;245304;11:46:38.977684
0.51;316;405;245362;11:46:39.036501
0.51;316;405;245419;11:46:39.092266
0.52;316;405;245464;11:46:39.137028
0.52;316;405;245499;11:46:39.172779
0.58;312;402;245556;11:46:39.229904
0.57;311;400;245603;11:46:39.276314
0.6;310;400;245632;11:46:39.306005
0.6;310;400;245666;11:46:39.339358
0.6;310;400;245707;11:46:39.381401
0.6;310;400;245749;11:46:39.422487
0.55;313;402;245782;11:46:39.455513
