ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.52;316;406;253453;11:46:47.126903
0.56;314;404;255348;11:46:49.022500
0.55;314;404;255378;11:46:49.052084
0.55;314;404;255411;11:46:49.084546
0.55;314;404;255444;11:46:49.118488
0.56;314;404;255477;11:46:49.151148
0.55;314;404;255507;11:46:49.181327
0.58;314;404;255547;11:46:49.221270
0.56;314;404;255575;11:46:49.248603
0.58;314;404;255614;11:46:49.287268
0.58;314;404;255642;11:46:49.316013
0.55;315;405;255722;11:46:49.396561
0.51;318;407;255750;11:46:49.424222
0.53;318;409;255785;11:46:49.458388
0.52;319;409;255830;11:46:49.504177
0.54;319;410;255864;11:46:49.538292
0.52;319;410;255893;11:46:49.566592
0.52;319;410;255925;11:46:49.599593
0.54;319;410;255964;11:46:49.638182
0.52;319;410;256013;11:46:49.686455
0.53;319;410;256041;11:46:49.714310
0.52;319;410;256077;11:46:49.750725
0.51;320;410;256107;11:46:49.781188
0.52;320;410;256150;11:46:49.823713
0.52;319;410;256174;11:46:49.848172
0.52;319;410;256215;11:46:49.889016
0.52;319;409;256241;11:46:49.915414
0.52;319;409;256281;11:46:49.954497
0.52;319;409;256307;11:46:49.981203
0.52;319;409;256342;11:46:50.015994
0.52;319;409;256381;11:46:50.055571
0.51;319;408;256416;11:46:50.089715
0.51;319;408;256452;11:46:50.126566
0.49;319;408;256492;11:46:50.165527
0.53;317;406;256535;11:46:50.208881
0.6;313;402;256567;11:46:50.241570
0.61;312;400;256601;11:46:50.274455
0.6;312;400;256634;11:46:50.308310
0.6;312;399;256666;11:46:50.340614
0.6;312;399;256700;11:46:50.374547
0.58;312;399;256736;11:46:50.409034
0.62;311;399;256770;11:46:50.444668
0.58;312;399;256806;11:46:50.479223
0.59;312;399;256840;11:46:50.513440
0.58;312;399;256873;11:46:50.547587
0.61;312;400;256911;11:46:50.584526
0.61;312;400;256947;11:46:50.621470
0.61;312;400;256977;11:46:50.650242
0.61;312;400;257009;11:46:50.682550
0.61;312;400;257052;11:46:50.725380
0.61;312;400;257086;11:46:50.759358
0.61;312;400;257120;11:46:50.793458
0.61;312;400;257152;11:46:50.825188
0.61;312;401;257188;11:46:50.861877
0.62;312;401;257221;11:46:50.894165
0.62;312;401;257253;11:46:50.927189
0.62;312;401;257296;11:46:50.969540
0.59;313;402;257336;11:46:51.010471
0.54;317;406;257377;11:46:51.051469
0.52;320;409;257416;11:46:51.089921
0.53;320;410;257447;11:46:51.121535
0.52;321;411;257481;11:46:51.155112
0.52;322;412;257513;11:46:51.187210
0.51;323;413;257549;11:46:51.222144
