ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.52;322;412;655144;11:53:28.823041
0.57;317;408;657409;11:53:31.088361
0.55;318;408;657470;11:53:31.148613
0.55;318;408;657533;11:53:31.211579
0.57;317;408;657600;11:53:31.278621
0.57;317;407;657650;11:53:31.327903
0.6;315;405;657697;11:53:31.376626
0.6;315;405;657744;11:53:31.422893
0.6;315;405;657792;11:53:31.470876
0.6;315;405;657827;11:53:31.505384
0.6;315;405;657862;11:53:31.541338
0.6;315;405;657898;11:53:31.576148
0.6;315;405;657932;11:53:31.610423
0.63;314;405;657964;11:53:31.642766
0.6;315;405;657999;11:53:31.678256
0.6;315;405;658029;11:53:31.707701
0.6;315;405;658063;11:53:31.741556
0.6;315;405;658100;11:53:31.778516
0.6;315;405;658137;11:53:31.815637
0.6;315;405;658177;11:53:31.855362
0.6;315;405;658240;11:53:31.918967
0.6;315;405;658285;11:53:31.963362
0.6;315;406;658328;11:53:32.007390
0.6;315;405;658372;11:53:32.050569
