ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.53;316;408;573443;11:52:07.119859
0.58;314;408;575937;11:52:09.614278
0.54;315;407;575975;11:52:09.652561
0.54;315;407;576004;11:52:09.681082
0.54;315;407;576038;11:52:09.715240
0.54;315;407;576072;11:52:09.749040
0.55;315;407;576111;11:52:09.789044
0.54;315;407;576142;11:52:09.819369
0.58;313;405;576181;11:52:09.859221
0.59;313;405;576236;11:52:09.913473
0.59;313;405;576283;11:52:09.960353
0.58;313;405;576305;11:52:09.982439
0.58;313;405;576346;11:52:10.023842
0.53;317;409;576375;11:52:10.053172
0.52;319;411;576408;11:52:10.085548
0.52;319;411;576450;11:52:10.127265
0.5;319;411;576489;11:52:10.166453
0.5;319;411;576536;11:52:10.214144
0.5;319;411;576578;11:52:10.256344
0.5;319;411;576617;11:52:10.295590
0.52;319;411;576651;11:52:10.328499
0.52;319;411;576685;11:52:10.362846
0.5;319;411;576718;11:52:10.396063
0.5;319;411;576754;11:52:10.432110
0.5;319;411;576790;11:52:10.467900
0.5;319;411;576823;11:52:10.500198
0.5;319;411;576858;11:52:10.536046
0.49;319;410;576897;11:52:10.575322
0.5;319;410;576932;11:52:10.610434
0.52;318;410;576968;11:52:10.646119
0.52;318;410;577000;11:52:10.677540
0.52;318;410;577036;11:52:10.714128
0.5;318;410;577076;11:52:10.754080
0.52;318;410;577117;11:52:10.794240
0.52;318;410;577155;11:52:10.833243
0.5;318;410;577206;11:52:10.884147
0.5;318;410;577254;11:52:10.932126
