ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.59;311;402;149155;11:45:02.826819
0.53;315;406;152166;11:45:05.838899
0.53;315;406;152200;11:45:05.871530
0.54;315;406;152234;11:45:05.906284
0.53;315;406;152261;11:45:05.934031
0.54;315;406;152317;11:45:05.989662
0.54;315;406;152352;11:45:06.024160
0.53;315;406;152386;11:45:06.057724
0.54;315;407;152416;11:45:06.087633
0.52;316;408;152457;11:45:06.128922
0.54;316;408;152493;11:45:06.165748
0.52;316;408;152523;11:45:06.195491
0.55;314;406;152558;11:45:06.229889
0.59;311;402;152594;11:45:06.266607
0.59;311;402;152628;11:45:06.299689
0.59;311;402;152664;11:45:06.336838
0.59;311;402;152689;11:45:06.361472
0.59;311;402;152729;11:45:06.400774
0.61;310;402;152758;11:45:06.430169
