ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.61;310;403;389172;11:49:02.847757
0.55;316;409;391109;11:49:04.784888
0.55;316;409;391174;11:49:04.850188
0.55;316;409;391230;11:49:04.906047
0.55;316;409;391297;11:49:04.973385
0.55;316;409;391379;11:49:05.054800
0.55;316;409;391435;11:49:05.110350
0.53;318;410;391503;11:49:05.179187
0.53;318;410;391562;11:49:05.237240
0.53;318;410;391628;11:49:05.304279
0.58;314;407;391710;11:49:05.384696
0.58;314;407;391768;11:49:05.443240
0.56;314;407;391834;11:49:05.509471
0.56;314;407;391887;11:49:05.563246
0.59;312;405;391948;11:49:05.623471
0.59;312;405;392000;11:49:05.675847
0.59;312;405;392051;11:49:05.726472
0.59;312;405;392110;11:49:05.786214
0.55;315;407;392164;11:49:05.839049
0.55;315;407;392217;11:49:05.892510
0.55;315;408;392269;11:49:05.944738
0.55;315;408;392319;11:49:05.994231
0.56;315;408;392371;11:49:06.046159
0.59;313;406;392427;11:49:06.101777
0.6;312;404;392478;11:49:06.153444
0.61;312;404;392533;11:49:06.208582
0.61;312;404;392579;11:49:06.254935
0.61;312;404;392614;11:49:06.290010
0.61;312;404;392648;11:49:06.323309
0.61;312;404;392679;11:49:06.354206
0.61;312;404;392712;11:49:06.387496
0.61;312;404;392748;11:49:06.423722
0.61;312;404;392783;11:49:06.458270
0.61;312;404;392823;11:49:06.498060
0.61;312;404;392859;11:49:06.534417
0.61;312;404;392892;11:49:06.568185
0.61;312;405;392928;11:49:06.603360
0.63;312;404;392960;11:49:06.635263
0.61;312;404;392998;11:49:06.673960
0.61;312;405;393032;11:49:06.707623
0.61;312;404;393066;11:49:06.741048
0.61;312;404;393101;11:49:06.776151
0.61;312;404;393135;11:49:06.810035
0.61;312;404;393177;11:49:06.853211
0.64;311;405;393211;11:49:06.885855
0.61;312;404;393242;11:49:06.918092
0.61;312;404;393276;11:49:06.951289
0.61;312;404;393310;11:49:06.985815
0.61;312;404;393346;11:49:07.021502
0.61;312;404;393381;11:49:07.056454
0.61;312;404;393433;11:49:07.109146
0.61;312;404;393473;11:49:07.149018
