ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.59;315;405;305664;11:47:39.338706
0.57;319;410;308979;11:47:42.653610
0.56;319;410;309032;11:47:42.706526
0.56;319;410;309066;11:47:42.740791
0.56;319;410;309114;11:47:42.789294
0.56;319;410;309150;11:47:42.824305
0.56;319;410;309191;11:47:42.865388
0.56;319;410;309232;11:47:42.907036
0.56;319;410;309269;11:47:42.943655
0.56;319;410;309303;11:47:42.977546
0.55;319;410;309340;11:47:43.014760
0.54;319;409;309378;11:47:43.052246
0.57;318;409;309411;11:47:43.085202
0.58;317;407;309444;11:47:43.119341
0.61;315;406;309478;11:47:43.153109
0.61;315;405;309510;11:47:43.184883
0.61;315;405;309542;11:47:43.216758
0.61;315;406;309580;11:47:43.254826
0.62;315;406;309619;11:47:43.294162
0.61;315;406;309662;11:47:43.335870
0.62;315;406;309703;11:47:43.378026
0.59;316;406;309737;11:47:43.411115
0.59;316;406;309768;11:47:43.443018
0.59;316;406;309801;11:47:43.475939
0.59;316;406;309837;11:47:43.511887
0.59;316;406;309869;11:47:43.543268
0.59;316;406;309909;11:47:43.583256
0.59;316;406;309937;11:47:43.611888
