ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.54;316;410;610415;11:52:44.093716
0.55;316;410;612322;11:52:46.000495
0.55;316;410;612354;11:52:46.032554
0.54;316;410;612391;11:52:46.068999
0.54;316;410;612423;11:52:46.101092
0.55;316;410;612457;11:52:46.135448
0.54;316;410;612497;11:52:46.175749
0.54;316;410;612530;11:52:46.207606
0.57;315;410;612565;11:52:46.243592
0.54;316;410;612601;11:52:46.278945
0.53;318;413;612636;11:52:46.314020
0.53;318;413;612670;11:52:46.347485
0.5;319;413;612703;11:52:46.380573
0.51;319;413;612737;11:52:46.415973
0.54;317;412;612769;11:52:46.446664
0.59;313;407;612803;11:52:46.480585
0.6;313;407;612837;11:52:46.515896
0.6;313;407;612872;11:52:46.549871
