ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.55;318;407;102081;11:44:15.752661
0.53;317;407;104839;11:44:18.510776
0.55;317;407;104877;11:44:18.547753
0.54;317;407;104911;11:44:18.582290
0.56;317;407;104955;11:44:18.626601
0.56;317;407;105019;11:44:18.689973
0.56;317;407;105073;11:44:18.744147
0.55;318;408;105129;11:44:18.800202
0.55;318;408;105157;11:44:18.828526
0.6;315;406;105192;11:44:18.863953
0.59;315;405;105227;11:44:18.897691
0.59;315;405;105263;11:44:18.934782
0.61;314;405;105309;11:44:18.980753
0.61;314;404;105341;11:44:19.012983
0.61;314;404;105374;11:44:19.045597
0.61;314;404;105405;11:44:19.076990
0.55;318;408;105440;11:44:19.111138
0.5;321;411;105473;11:44:19.144066
0.5;321;411;105510;11:44:19.181276
0.51;321;411;105537;11:44:19.208160
0.51;321;411;105581;11:44:19.252157
0.51;321;411;105620;11:44:19.291524
0.51;321;411;105648;11:44:19.319735
0.51;321;411;105688;11:44:19.358822
0.51;321;411;105717;11:44:19.387803
0.51;321;412;105750;11:44:19.421183
0.5;321;411;105784;11:44:19.454750
0.5;321;411;105817;11:44:19.488969
0.51;321;411;105848;11:44:19.519435
0.5;321;411;105886;11:44:19.557805
0.5;321;411;105932;11:44:19.602947
0.51;321;411;105981;11:44:19.652420
0.52;320;411;106019;11:44:19.689789
0.51;320;411;106047;11:44:19.717730
0.51;320;411;106103;11:44:19.774123
0.51;320;411;106129;11:44:19.800718
0.5;320;411;106169;11:44:19.839702
0.5;320;411;106202;11:44:19.873106
0.51;320;410;106236;11:44:19.907779
0.5;320;411;106271;11:44:19.942737
0.5;320;411;106302;11:44:19.973770
0.5;320;411;106337;11:44:20.008755
0.56;316;406;106371;11:44:20.042842
0.6;313;403;106405;11:44:20.075732
0.6;313;403;106440;11:44:20.111694
0.6;313;403;106472;11:44:20.143134
0.6;313;403;106506;11:44:20.177065
0.61;313;403;106536;11:44:20.207746
0.61;313;403;106570;11:44:20.240814
0.61;313;403;106640;11:44:20.310720
0.61;313;403;106685;11:44:20.356814
0.6;313;403;106714;11:44:20.385758
0.61;313;404;106748;11:44:20.419813
0.59;314;404;106783;11:44:20.454691
