ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.59;307;398;207617;11:46:01.290187
0.57;309;400;210028;11:46:03.700608
0.56;309;400;210063;11:46:03.736198
0.56;309;400;210093;11:46:03.765934
0.56;309;400;210129;11:46:03.802583
0.56;309;400;210169;11:46:03.842016
0.56;309;400;210208;11:46:03.880377
0.56;309;400;210245;11:46:03.917694
0.56;309;400;210283;11:46:03.956420
0.58;308;400;210314;11:46:03.987590
0.59;307;397;210348;11:46:04.021052
0.59;307;398;210380;11:46:04.053558
0.6;307;397;210415;11:46:04.088622
0.59;307;397;210448;11:46:04.121733
0.57;307;398;210486;11:46:04.158789
0.59;307;397;210525;11:46:04.198766
0.59;307;397;210558;11:46:04.231448
0.6;306;396;210593;11:46:04.265675
0.63;305;396;210638;11:46:04.310561
0.6;306;395;210679;11:46:04.351692
0.63;305;395;210717;11:46:04.390441
0.63;305;395;210753;11:46:04.426048
0.62;305;395;210788;11:46:04.461442
0.63;305;395;210823;11:46:04.496542
0.6;306;395;210857;11:46:04.529782
0.58;306;395;210896;11:46:04.569365
0.58;306;395;210934;11:46:04.607438
0.57;306;395;210971;11:46:04.644565
0.61;305;395;211015;11:46:04.687634
0.6;306;395;211047;11:46:04.720566
0.6;305;395;211080;11:46:04.753570
0.59;306;395;211116;11:46:04.788446
0.59;306;395;211150;11:46:04.822902
0.59;306;395;211186;11:46:04.858797
0.59;306;395;211218;11:46:04.891957
0.58;306;394;211257;11:46:04.929508
0.6;306;394;211300;11:46:04.973433
0.59;306;394;211341;11:46:05.013494
0.59;306;394;211375;11:46:05.048731
0.59;306;395;211436;11:46:05.109827
0.57;307;394;211480;11:46:05.152913
0.57;307;394;211509;11:46:05.182028
0.59;306;394;211541;11:46:05.213924
0.57;307;394;211577;11:46:05.249761
0.6;306;393;211613;11:46:05.286733
0.58;306;392;211641;11:46:05.314379
0.57;306;392;211680;11:46:05.352819
0.6;305;392;211711;11:46:05.384807
0.59;306;392;211743;11:46:05.416477
0.6;306;392;211776;11:46:05.449825
0.6;306;393;211849;11:46:05.522604
