ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.6;313;404;356148;11:48:29.822471
0.56;314;406;359080;11:48:32.755437
0.55;315;406;359117;11:48:32.791723
0.57;314;406;359156;11:48:32.831489
0.56;315;406;359198;11:48:32.872779
0.55;315;406;359233;11:48:32.907618
0.56;315;407;359267;11:48:32.941746
0.51;318;409;359308;11:48:32.982729
0.51;318;409;359345;11:48:33.019789
0.52;318;409;359379;11:48:33.053907
0.51;318;409;359411;11:48:33.085572
0.52;318;409;359442;11:48:33.116609
0.51;318;409;359474;11:48:33.149718
0.52;318;410;359508;11:48:33.183526
0.51;318;410;359543;11:48:33.217532
0.52;318;409;359575;11:48:33.249563
0.52;318;410;359610;11:48:33.284829
0.52;318;409;359642;11:48:33.317502
0.51;318;410;359674;11:48:33.349562
0.51;318;410;359714;11:48:33.389306
0.51;318;410;359750;11:48:33.425362
0.51;318;410;359786;11:48:33.460950
0.52;318;409;359823;11:48:33.497621
0.57;313;405;359847;11:48:33.522575
0.57;313;404;359891;11:48:33.565894
0.58;313;404;359924;11:48:33.599206
0.58;313;404;359950;11:48:33.624485
0.58;313;404;359993;11:48:33.668434
0.57;313;404;360019;11:48:33.693992
0.58;313;404;360059;11:48:33.734598
0.6;312;404;360091;11:48:33.765973
0.63;311;403;360120;11:48:33.795378
0.6;312;403;360160;11:48:33.835450
0.59;312;403;360188;11:48:33.863049
0.6;311;403;360222;11:48:33.897570
0.59;312;403;360253;11:48:33.928402
0.58;313;406;360294;11:48:33.969791
0.51;318;408;360320;11:48:33.994503
0.52;317;408;360360;11:48:34.035225
0.52;317;408;360386;11:48:34.061902
0.52;317;408;360429;11:48:34.103630
0.52;317;409;360455;11:48:34.130786
0.52;317;409;360488;11:48:34.163576
0.52;317;409;360528;11:48:34.202729
0.53;317;409;360555;11:48:34.230397
