ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.5;318;410;577305;11:52:10.983257
0.56;313;406;579297;11:52:12.974394
0.54;314;406;579330;11:52:13.007618
0.54;314;406;579371;11:52:13.049047
0.54;314;406;579413;11:52:13.090315
0.54;314;406;579444;11:52:13.121761
0.54;314;406;579480;11:52:13.157719
0.54;314;406;579513;11:52:13.190206
0.54;314;406;579547;11:52:13.225118
0.5;317;409;579583;11:52:13.261161
0.5;317;409;579615;11:52:13.293080
0.5;317;410;579648;11:52:13.326106
0.5;317;409;579684;11:52:13.361944
0.5;317;410;579718;11:52:13.395788
0.5;317;409;579750;11:52:13.427403
0.5;317;410;579781;11:52:13.459234
0.48;318;410;579817;11:52:13.494119
0.5;317;410;579849;11:52:13.527214
0.48;318;410;579884;11:52:13.562202
0.5;317;410;579916;11:52:13.594473
0.5;317;410;579960;11:52:13.638207
0.5;317;410;580002;11:52:13.679508
0.5;317;410;580048;11:52:13.726411
0.48;319;410;580088;11:52:13.766343
0.5;318;411;580118;11:52:13.796416
0.5;318;411;580154;11:52:13.832529
0.5;318;410;580187;11:52:13.865413
0.48;319;410;580220;11:52:13.897994
0.48;319;410;580254;11:52:13.931753
0.48;319;411;580289;11:52:13.966616
0.48;319;411;580326;11:52:14.004432
0.5;318;411;580365;11:52:14.043243
0.48;319;411;580397;11:52:14.075184
0.48;319;411;580432;11:52:14.110262
0.5;318;411;580472;11:52:14.149339
0.48;319;411;580515;11:52:14.192746
0.48;319;411;580550;11:52:14.227376
0.48;319;411;580581;11:52:14.258175
0.48;319;411;580646;11:52:14.323469
0.5;318;411;580683;11:52:14.361218
0.48;319;411;580720;11:52:14.397645
0.51;318;411;580758;11:52:14.436183
0.5;318;411;580794;11:52:14.472405
0.51;318;411;580830;11:52:14.507580
