ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.57;314;407;385188;11:48:58.863372
0.56;314;407;388363;11:49:02.038787
0.56;314;407;388417;11:49:02.092088
0.56;314;407;388476;11:49:02.150724
0.56;314;407;388536;11:49:02.211431
0.56;314;407;388603;11:49:02.278079
0.52;317;410;388657;11:49:02.333214
0.51;317;409;388706;11:49:02.381816
0.5;317;409;388760;11:49:02.435442
0.5;317;409;388811;11:49:02.486710
0.58;313;406;388860;11:49:02.535621
0.6;311;403;388910;11:49:02.585462
0.61;311;403;388958;11:49:02.634039
0.59;311;403;389011;11:49:02.686349
0.61;311;403;389068;11:49:02.743602
0.59;311;403;389121;11:49:02.796212
