ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.59;316;406;309983;11:47:43.657697
0.55;317;408;313138;11:47:46.813271
0.54;318;409;313169;11:47:46.843354
0.54;318;409;313203;11:47:46.877082
0.54;318;409;313241;11:47:46.915001
0.54;318;409;313277;11:47:46.951462
0.54;318;409;313312;11:47:46.986949
0.54;318;409;313343;11:47:47.017865
0.54;318;409;313382;11:47:47.057027
0.54;319;410;313417;11:47:47.091230
0.52;321;412;313446;11:47:47.120894
0.52;321;412;313480;11:47:47.155115
0.52;321;411;313510;11:47:47.184985
0.5;321;412;313551;11:47:47.226212
0.52;321;412;313577;11:47:47.252128
0.53;321;412;313612;11:47:47.286684
0.5;322;412;313645;11:47:47.318990
0.52;321;412;313680;11:47:47.354967
0.53;321;412;313712;11:47:47.386948
0.52;321;412;313751;11:47:47.425247
0.52;321;412;313798;11:47:47.472326
0.57;317;409;313834;11:47:47.508438
0.59;315;405;313859;11:47:47.534265
0.59;315;406;313915;11:47:47.588853
0.59;315;406;313951;11:47:47.624909
0.59;315;406;313987;11:47:47.660932
0.59;315;406;314018;11:47:47.693012
0.59;315;406;314050;11:47:47.725131
0.59;315;406;314092;11:47:47.766310
0.59;315;406;314116;11:47:47.790905
0.59;315;406;314152;11:47:47.826238
0.59;315;406;314187;11:47:47.862162
0.59;315;406;314224;11:47:47.899269
0.59;315;406;314250;11:47:47.925413
0.61;315;406;314292;11:47:47.966141
0.61;315;406;314319;11:47:47.993397
0.58;316;406;314353;11:47:48.027836
0.62;315;406;314395;11:47:48.069760
0.59;316;406;314418;11:47:48.093364
0.59;316;406;314459;11:47:48.134282
0.59;316;406;314489;11:47:48.163243
0.61;315;406;314522;11:47:48.197013
0.59;316;406;314556;11:47:48.230580
0.62;315;406;314593;11:47:48.267902
0.62;315;406;314627;11:47:48.301988
0.59;316;407;314655;11:47:48.328934
0.53;320;410;314696;11:47:48.370413
0.53;320;410;314720;11:47:48.394948
0.52;320;410;314759;11:47:48.433934
0.53;320;410;314797;11:47:48.471909
0.52;320;411;314825;11:47:48.499235
0.54;319;410;314861;11:47:48.536189
0.52;320;410;314891;11:47:48.566106
0.52;320;410;314932;11:47:48.606111
0.52;320;410;314961;11:47:48.636008
0.54;319;410;315002;11:47:48.676846
0.54;319;410;315036;11:47:48.710319
0.56;318;409;315063;11:47:48.738139
0.55;318;409;315097;11:47:48.770813
0.55;318;409;315131;11:47:48.806142
0.55;318;409;315166;11:47:48.840612
0.55;318;409;315202;11:47:48.876900
0.55;318;409;315233;11:47:48.907327
0.58;316;408;315264;11:47:48.938901
0.58;316;406;315304;11:47:48.979227
0.57;316;406;315335;11:47:49.009019
0.57;316;407;315367;11:47:49.040934
0.59;315;406;315435;11:47:49.109356
0.59;315;405;315472;11:47:49.145859
0.59;315;406;315498;11:47:49.172247
0.59;315;406;315548;11:47:49.222193
0.59;315;406;315577;11:47:49.251647
0.58;316;408;315609;11:47:49.283629
