ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.49;320;414;341630;11:48:15.304742
0.57;315;409;344496;11:48:18.171303
0.57;315;409;344570;11:48:18.244453
0.57;315;409;344619;11:48:18.293647
0.57;315;409;344666;11:48:18.341015
0.57;315;410;344715;11:48:18.390258
0.57;314;408;344766;11:48:18.440626
0.57;314;408;344817;11:48:18.491545
0.6;313;407;344869;11:48:18.543634
0.62;312;406;344916;11:48:18.590958
0.62;312;406;344958;11:48:18.632804
0.61;312;406;344986;11:48:18.660598
0.58;314;408;345044;11:48:18.718934
