ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.54;317;409;436010;11:49:49.686244
0.54;314;405;438970;11:49:52.645646
0.55;314;405;439006;11:49:52.682869
0.55;314;405;439040;11:49:52.716102
0.55;314;405;439070;11:49:52.746441
0.55;314;405;439103;11:49:52.778863
0.55;314;405;439136;11:49:52.811707
0.54;314;405;439169;11:49:52.845315
0.54;314;405;439205;11:49:52.880704
0.56;313;405;439236;11:49:52.911478
0.57;313;404;439271;11:49:52.947418
0.6;311;402;439305;11:49:52.980577
0.6;311;402;439340;11:49:53.016315
0.6;311;402;439372;11:49:53.048035
0.6;311;402;439404;11:49:53.080499
0.6;311;402;439437;11:49:53.113446
0.61;311;402;439471;11:49:53.146947
0.61;311;403;439506;11:49:53.182105
0.57;312;403;439544;11:49:53.220566
0.6;311;402;439575;11:49:53.251743
0.61;311;402;439608;11:49:53.284105
0.6;311;402;439641;11:49:53.317119
0.61;311;403;439679;11:49:53.355586
0.6;311;402;439718;11:49:53.393545
0.6;311;403;439756;11:49:53.431487
