ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.55;315;406;537888;11:51:31.564579
0.56;316;408;540091;11:51:33.768266
0.56;315;407;540154;11:51:33.831031
0.56;315;407;540207;11:51:33.884023
0.56;315;407;540253;11:51:33.930690
0.56;315;407;540305;11:51:33.981744
0.56;315;407;540336;11:51:34.013588
0.56;315;407;540364;11:51:34.042057
0.56;315;407;540406;11:51:34.083348
0.54;318;410;540444;11:51:34.120908
0.52;318;410;540482;11:51:34.159177
0.52;318;410;540519;11:51:34.196144
0.52;318;410;540555;11:51:34.232129
0.56;315;408;540590;11:51:34.267272
0.59;314;405;540655;11:51:34.332238
0.59;314;406;540690;11:51:34.367257
0.59;314;405;540727;11:51:34.405196
0.57;314;405;540752;11:51:34.429256
0.59;313;405;540787;11:51:34.464349
0.61;312;404;540823;11:51:34.500085
0.61;312;404;540860;11:51:34.537079
0.61;312;404;540889;11:51:34.566112
0.61;312;404;540923;11:51:34.601122
0.62;312;404;540956;11:51:34.633359
0.62;312;404;540999;11:51:34.676258
0.58;314;405;541023;11:51:34.701079
0.59;314;406;541066;11:51:34.743048
0.56;315;406;541091;11:51:34.768017
0.56;315;406;541138;11:51:34.814994
0.58;314;406;541190;11:51:34.866931
0.55;315;406;541265;11:51:34.943015
0.58;314;406;541315;11:51:34.992049
