ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.59;317;410;402849;11:49:16.523999
0.56;318;408;406102;11:49:19.777489
0.55;318;408;406163;11:49:19.838559
0.55;318;408;406212;11:49:19.886954
0.54;318;408;406261;11:49:19.936901
0.55;318;408;406306;11:49:19.981693
0.54;318;408;406350;11:49:20.026575
0.54;319;410;406399;11:49:20.075200
0.52;321;411;406450;11:49:20.125150
0.53;320;411;406499;11:49:20.174515
0.52;320;411;406561;11:49:20.236878
0.52;320;411;406623;11:49:20.298385
0.58;316;407;406687;11:49:20.362791
0.57;316;406;406791;11:49:20.466018
0.6;315;406;406848;11:49:20.524246
0.6;315;406;406897;11:49:20.572550
0.6;315;406;406949;11:49:20.624588
0.6;315;406;407008;11:49:20.683612
0.6;315;406;407058;11:49:20.733735
0.6;315;406;407110;11:49:20.785629
0.6;315;406;407178;11:49:20.853060
0.6;315;406;407230;11:49:20.905726
0.6;315;406;407280;11:49:20.955489
0.54;318;409;407330;11:49:21.006204
0.56;318;409;407383;11:49:21.058677
0.56;318;409;407440;11:49:21.116080
0.54;318;409;407500;11:49:21.176000
0.54;318;409;407548;11:49:21.223881
0.53;318;408;407582;11:49:21.258125
0.53;318;408;407617;11:49:21.292905
0.56;317;408;407652;11:49:21.327637
0.56;317;408;407683;11:49:21.358161
0.54;317;407;407716;11:49:21.391449
0.54;317;407;407755;11:49:21.430601
