ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.51;320;406;631076;11:53:04.754925
0.57;316;404;633304;11:53:06.983378
0.54;317;404;633359;11:53:07.037047
0.54;317;404;633421;11:53:07.100181
0.57;316;404;633474;11:53:07.152225
0.59;314;401;633525;11:53:07.204089
0.6;314;401;633576;11:53:07.255033
0.59;314;401;633630;11:53:07.308696
0.6;314;401;633679;11:53:07.357150
0.6;314;401;633733;11:53:07.412292
0.6;314;401;633787;11:53:07.465342
0.61;313;400;633839;11:53:07.517511
0.6;313;400;633875;11:53:07.554130
0.6;313;400;633915;11:53:07.593421
0.58;314;401;633946;11:53:07.624853
0.6;313;400;633982;11:53:07.660049
0.6;313;400;634015;11:53:07.693127
0.6;313;400;634049;11:53:07.726907
0.6;313;400;634082;11:53:07.759939
0.6;313;400;634114;11:53:07.793104
0.59;313;401;634148;11:53:07.826123
0.53;317;404;634182;11:53:07.860926
0.5;319;405;634214;11:53:07.893361
0.5;319;405;634249;11:53:07.926863
0.5;319;405;634282;11:53:07.961066
0.5;319;405;634316;11:53:07.994126
0.53;318;405;634350;11:53:08.027912
0.53;318;405;634382;11:53:08.060086
0.49;319;405;634416;11:53:08.094450
0.49;319;405;634451;11:53:08.130011
0.49;319;405;634481;11:53:08.158826
0.49;319;405;634518;11:53:08.196647
0.49;319;405;634549;11:53:08.227188
0.51;318;404;634581;11:53:08.259637
0.51;318;404;634623;11:53:08.301312
0.49;319;405;634666;11:53:08.344300
0.49;319;404;634702;11:53:08.380093
0.49;319;405;634737;11:53:08.415785
0.49;319;405;634774;11:53:08.452187
0.49;319;405;634813;11:53:08.491837
0.5;319;405;634842;11:53:08.520758
0.5;319;405;634874;11:53:08.552188
0.5;319;406;634914;11:53:08.592055
0.49;320;406;634950;11:53:08.628154
0.49;320;406;634979;11:53:08.657281
0.5;319;406;635014;11:53:08.692194
0.49;320;406;635042;11:53:08.720893
0.49;320;406;635077;11:53:08.754940
0.5;320;406;635118;11:53:08.796277
0.5;320;407;635148;11:53:08.826095
0.5;320;406;635180;11:53:08.859160
0.5;320;406;635215;11:53:08.892788
0.5;320;406;635255;11:53:08.932945
0.49;320;406;635281;11:53:08.959454
0.49;320;406;635316;11:53:08.994946
0.5;320;406;635355;11:53:09.034159
0.5;320;406;635381;11:53:09.059155
