ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.59;310;400;168609;11:45:22.281828
0.56;313;404;172003;11:45:25.675389
0.56;313;404;172057;11:45:25.729023
0.56;313;404;172117;11:45:25.789395
0.56;313;404;172175;11:45:25.847236
0.56;313;404;172206;11:45:25.878428
0.56;313;404;172241;11:45:25.913945
0.56;313;404;172275;11:45:25.947553
0.55;314;405;172315;11:45:25.987430
0.53;315;407;172343;11:45:26.015779
0.54;315;407;172378;11:45:26.050108
0.51;316;407;172409;11:45:26.081224
0.51;316;407;172444;11:45:26.116228
0.52;316;407;172483;11:45:26.155123
0.52;316;407;172521;11:45:26.193020
0.51;317;408;172557;11:45:26.229572
0.55;316;408;172593;11:45:26.264901
0.52;316;408;172633;11:45:26.304928
0.51;317;408;172660;11:45:26.333452
0.53;316;408;172702;11:45:26.374163
0.53;316;408;172732;11:45:26.404016
0.53;316;408;172780;11:45:26.453053
0.53;316;408;172806;11:45:26.479099
0.53;316;408;172848;11:45:26.520738
0.53;316;408;172873;11:45:26.545838
0.54;316;408;172918;11:45:26.590026
0.52;316;407;172943;11:45:26.615999
0.53;316;408;172982;11:45:26.654084
0.53;316;408;173012;11:45:26.684214
0.53;316;408;173050;11:45:26.722956
0.51;317;408;173075;11:45:26.747920
0.53;316;408;173110;11:45:26.781824
0.53;316;408;173151;11:45:26.823246
0.53;316;408;173181;11:45:26.853316
0.54;316;408;173213;11:45:26.885213
0.53;316;408;173252;11:45:26.924488
0.53;316;408;173301;11:45:26.973030
0.5;317;408;173325;11:45:26.996998
0.49;318;409;173362;11:45:27.034507
0.49;318;409;173392;11:45:27.064251
0.49;318;409;173434;11:45:27.106186
0.49;318;409;173487;11:45:27.159339
0.51;317;409;173536;11:45:27.208897
0.49;318;409;173585;11:45:27.257373
0.53;316;407;173642;11:45:27.314965
0.51;316;407;173706;11:45:27.378118
0.51;316;407;173761;11:45:27.433510
0.51;316;407;173818;11:45:27.489923
0.51;316;407;173873;11:45:27.545025
0.59;310;401;173925;11:45:27.596904
0.59;310;401;173978;11:45:27.649612
0.59;310;401;174025;11:45:27.696864
0.59;310;400;174090;11:45:27.763229
0.59;310;401;174154;11:45:27.827054
0.59;310;401;174209;11:45:27.881868
0.6;310;401;174260;11:45:27.932359
0.59;310;401;174309;11:45:27.981087
0.59;311;402;174356;11:45:28.028683
0.57;311;402;174404;11:45:28.076548
0.57;311;402;174434;11:45:28.106497
0.58;311;401;174461;11:45:28.134334
0.58;311;401;174519;11:45:28.191412
0.56;311;401;174586;11:45:28.259247
0.6;310;401;174626;11:45:28.299257
0.56;313;405;174657;11:45:28.330084
