ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.54;306;400;341880;11:29:02.340667
0.55;304;398;344980;11:29:05.440614
0.55;304;398;345036;11:29:05.496481
0.55;304;398;345090;11:29:05.550385
0.54;304;398;345155;11:29:05.615557
0.54;304;398;345209;11:29:05.669169
0.59;301;396;345259;11:29:05.719272
0.58;302;396;345313;11:29:05.773668
0.57;302;396;345361;11:29:05.821801
0.59;302;396;345401;11:29:05.862005
0.59;301;395;345433;11:29:05.893723
0.61;301;395;345469;11:29:05.929756
0.61;301;395;345506;11:29:05.965963
