ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.54;308;401;216604;11:26:57.061134
0.54;308;401;219696;11:27:00.153173
0.54;308;401;219735;11:27:00.193303
0.54;308;401;219774;11:27:00.232320
0.54;308;401;219819;11:27:00.276501
0.53;308;402;219860;11:27:00.318329
0.55;308;401;219901;11:27:00.358212
0.55;308;402;219939;11:27:00.395710
0.53;309;402;219980;11:27:00.437393
0.51;311;404;220019;11:27:00.476278
0.49;312;405;220053;11:27:00.511252
0.47;312;405;220084;11:27:00.540703
0.48;312;405;220116;11:27:00.574109
0.48;312;405;220155;11:27:00.612448
0.47;312;405;220181;11:27:00.638535
0.48;312;404;220221;11:27:00.678234
0.48;312;405;220247;11:27:00.705303
0.46;312;405;220289;11:27:00.746139
0.46;312;405;220316;11:27:00.774052
0.46;312;405;220357;11:27:00.815203
