ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.48;313;405;112922;11:25:13.376261
0.53;310;402;115351;11:25:15.805817
0.53;310;402;115393;11:25:15.847764
0.53;310;402;115435;11:25:15.889705
0.57;309;402;115484;11:25:15.939097
0.59;308;401;115523;11:25:15.977965
0.59;308;401;115569;11:25:16.024721
0.58;308;401;115617;11:25:16.071682
0.58;308;401;115659;11:25:16.113664
0.58;308;400;115700;11:25:16.154959
0.58;308;400;115742;11:25:16.196636
0.58;308;400;115788;11:25:16.242666
0.59;307;400;115827;11:25:16.281934
0.59;307;400;115878;11:25:16.333101
0.61;307;400;115926;11:25:16.380765
0.61;307;400;115984;11:25:16.439129
